id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVClosestDeg,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
189,,8,1,3,5,1,0,2,1,0,1,2,255,8,1,7654.901,"Espressο",R,10,104,128,0.954,0.311,0.533,2.003,0.4,2.225,-36.608,43.976,91,9,0,0,"",0,400,-10.642,0,0,5,"=","=","=","=","=","=","=","=","=",6,R,"ディシジョン",180.2,92.087,0.582,,55,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,7668.756,,,,,,,,,,,,,,,,,,,,,,,,0.147,-37.664,0.077,-16.762,-21.489,-47.905,-12.723,-61.141,19.089,-48.367,10.254,-62.907,41.27,-107.144,-7.268,-114.982,-46.124,-92.118,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,7657.603,,0,""
190,,8,1,3,5,1,1,2,1,0,1,2,255,8,2,7670.356,"Espressο",R,26,104,140,2.148,1.316,0.605,2.008,0.788,2.197,-36.608,47.789,75,25,0,4,"",94.704,-200,-17.457,0,0,5,"=","=","=","=","=","=","=","=","=",6,R,"ディシジョン",180.2,92.087,0.582,,55,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,7670.7,,7683.881,,,,,,,,,,,,,,,,,,,,,,,,0.167,-37.631,0.078,-17.045,-21.847,-47.828,-12.978,-61.047,20.843,-48.472,11.353,-62.724,41.272,-107.167,-7.222,-114.959,-46.422,-92.208,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,7672.703,,0,""
191,,8,1,3,5,1,2,2,1,0,1,2,255,8,3,7689.812,"Espressο",R,26,106,140,1.711,2.211,0.496,2.085,0.673,2.731,-36.608,44.744,88,12,0,4,"",41.804,-200,-4.295,0,0,5,"=","=","=","=","=","=","=","=","=",6,R,"ディシジョン",180.2,92.087,0.582,,55,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,7692.483,,7693.924,7692.415,5,,578,0,,,,,,,,,,,,,,,,,,,0.149,-37.663,0.06,-17.124,-21.602,-48.397,-12.79,-60.719,20.93,-46.506,11.139,-62.605,42.272,-107.47,-6.991,-115.044,-46.125,-91.905,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,7692.452,,0,""
192,,8,0,3,5,0,0,0,0,0,0,255,255,255,76,7788.367,"-라후이-",R,26,94,140,1.204,1.25,0.261,1.723,0.518,2.229,-36.439,20.18,89,9,2,4,"",-1.249,-199.038,14.795,0,0,4,"?fredo?","にゃんこ65K","kneesohime","あくせる","Espressο","CoalCat","「yune」","vovopo 보보포","Roscosmos",0,R,"Espressο",190,95.125,0.297,,55,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-37.607,0.036,-17.228,-16.559,-42.089,-12.909,-65.148,21.139,-48.77,11.049,-65.231,44.713,-95.369,-0.265,-112.217,-48.038,-100.18,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
193,,8,0,3,5,0,1,0,0,0,0,255,255,255,77,7804.839,"-라후이-",R,26,102,140,1.144,0.903,0.25,1.577,0.528,2.037,-36.439,7.131,59,39,2,2,"",-28.332,-174.034,19.683,0,0,4,"=","=","=","=","=","=","=","=","=",0,R,"Espressο",190,95.125,0.297,5,55,W,Y,1,7805.858,80,125,104,91,51,,128,92,24.796,31.626,0.209,1.347,-19.884,-0.31,0,0.242,-317.089,-79.443,196.091,7807.673,-35.603,-80.258,7808.395,8,-37.743,0.688,-84.009,1,0,,7811.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,-37.72,0.035,-17.238,-16.539,-42.19,-13.002,-65.219,21.167,-48.769,11.625,-64.683,44.847,-95.661,-0.023,-112.316,-48.154,-100.306,0.135,-36.519,,"Ainy4／あいにゃ",0.048,-17.34,,"Floră",-16.627,-42.346,71,"낑깡__",-13.154,-65.597,,"Slaris",20.875,-48.686,,"즉석카레",11.619,-64.683,,"ディシジョン",44.842,-95.655,,"아침땅_",0.042,-112.887,,"Kenomo",-48.088,-100.195,105,7817.033,-2.421,-39.788,,,,7813.131,-19.216,-40.033,,,,,,,,,,,,,,,,7810.464,-38.139,-84.674,,,,,,,7815.943,-17.824,-38.813,,,,,,,,,,,,,,,,7811.211,-35.525,-79.323,"",2,31.862,31.862,-10.232,0,1,0.933,39.388,24.796,-1.598,87.653,0.04,63.914,0,"Kenomo",,,,25,""
194,,8,0,3,5,0,0,0,1,0,0,10,255,255,78,7829.821,"-라후이-",R,10,89,128,1.187,-0.189,0.349,1.721,0.507,1.936,-36.439,21.342,91,9,0,2,"BO+",0,400,23.184,0,0,5,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",174.7,82.838,0.435,5,55,W,Y,1,7831.296,154,87,112,91,50,,145,85,30.665,30.194,0.22,0.887,-20.53,-0.96,0,0.388,134.96,-66.139,-49.823,,,,7834.104,8,-32.643,2.105,-78.522,0,0,,7836.588,,,,,,,,,,7829.888,,,7836.189,5,,457,0,,,,,,,,,,,,,,,,,,,0.094,-37.776,0.085,-17.245,-20.016,-41.136,-10.873,-58.747,20.703,-48.084,9.254,-62.594,45.076,-96.114,-0.445,-107.856,-43.94,-94.277,0.332,-37.057,,"Ainy4／あいにゃ",0.027,-17.366,,"Floră",-16.609,-42.143,75,"낑깡__",-10.886,-58.484,,"Slaris",20.512,-47.995,,"즉석카레",9.301,-62.435,,"ディシジョン",45.019,-95.954,,"아침땅_",-0.721,-107.424,,"Kenomo",-43.717,-94.121,119,7844.569,-1.43,-40.22,,,,7838.409,-19.838,-41.033,,,,,,,,,,,,,,,,7836.197,-32.97,-79.018,,,,,,,7843.476,-17.706,-39.034,,,,,,,,,,,,,,,,7836.955,-31.15,-74.182,"",1,30.658,30.658,7.544,0,2,0.177,44.784,30.665,-6.652,45.953,0.045,155.823,0,"Kenomo",,,,25,""
195,,8,0,3,5,0,0,2,0,0,0,255,255,255,79,7865.414,"-라후이-",R,26,100,140,1.401,1.317,0.302,1.666,0.622,2.194,-36.439,14.904,91,7,2,2,"",-15.715,-188.332,14.09,0,0,6,"=","=","=","=","=","=","=","=","=",7,R,"「yune」",174.8,85,0.37,3,30,W,Y,1,7866.502,162,44,78,51,21,,139,92,92.967,-84.756,0.247,1.364,-20.045,-0.29,0,0.382,488.48,-27.96,-342.557,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,-37.639,0.021,-17.199,-16.649,-42.181,-13.062,-65.188,20.165,-47.798,9.881,-65.767,43.357,-96.287,-0.606,-108.011,-45.149,-94.02,0.061,-36.438,,"Ainy4／あいにゃ",0.037,-17.288,,"Floră",-16.589,-42.268,,"낑깡__",-13.019,-65.102,,"Slaris",20.007,-47.774,,"즉석카레",9.839,-65.705,,"ディシジョン",43.596,-96.377,,"아침땅_",-0.611,-107.503,,"Kenomo",-45.348,-94.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
196,,8,0,3,5,0,1,2,0,0,0,255,255,255,80,7883.711,"-라후이-",R,10,64,108,1.232,-2.735,0.317,1.777,-0.074,1.639,-36.439,23.7,100,0,0,2,"",-95.249,400,-0.239,0.24,-20.817,6,"=","=","=","=","=","=","=","=","=",7,R,"「yune」",174.8,85,0.37,3,30,W,Y,1,7884.937,190,56,39,43,29,,124,70,-30,-43.85,0.05,0.507,-21.206,1,0,0.304,-249.305,331.774,-426.994,7882.903,0.777,-21.966,7885.194,4,21.116,0.059,-42.545,0,0,,7890.446,,,,,,,,,,,,,7890.442,6,,147,4,,,,,,,,,,,,,,,,,,,0.06,-37.587,0.04,-17.252,-16.553,-42.075,-12.974,-65.242,20.519,-48.344,9.607,-66.052,43.62,-96.386,-0.923,-106.77,-47.799,-89.399,-0.022,-36.473,,"Ainy4／あいにゃ",-0.038,-17.362,,"Floră",-16.658,-42.2,,"낑깡__",-13.205,-65.856,,"Slaris",20.376,-48.287,102,"즉석카레",10.336,-65.719,,"ディシジョン",43.608,-96.354,,"아침땅_",-0.79,-107.96,,"Kenomo",-47.812,-89.38,,,,,,,,7889.879,-17.434,-39.599,,,,7887.254,21.494,-43.715,,,,,,,,,,,,,,,,,,,,,,,,,7888.255,17.456,-42.619,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"Slaris",,,,20,""
197,SIDE,8,0,3,5,0,0,2,0,0,0,255,255,255,,7893.21,,,,,,,,,,,,,,,,,,,,,,,,7,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
198,,9,1,3,5,0,0,0,0,0,0,255,255,255,4,7946.446,"Espressο",R,26,106,140,1.521,1.509,0.516,2.013,0.511,2.24,-36.608,44.008,80,20,0,1,"",99.355,-200,1.801,0,0,6,"-라후이-","Ainy4／あいにゃ","Slaris","Kenomo","Floră","ディシジョン","즉석카레","낑깡__","아침땅_",5,R,"즉석카레",169.7,84.927,0.397,,54,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-37.581,0.084,-17.155,-21.737,-50.003,-12.877,-61.02,21.232,-49.329,12.198,-62.389,44.012,-106.363,-7.019,-113.306,-39.06,-87.86,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
199,,9,1,3,5,1,0,0,0,0,0,255,255,255,5,7966.502,"Espressο",R,10,95,119,1.257,0.491,0.558,2.068,0.531,2.385,-36.608,47.559,94,6,0,2,"",-0.019,400,-11.818,0,0,6,"=","=","=","=","=","=","=","=","=",5,R,"즉석카레",169.7,84.927,0.397,0,54,W,Y,1,7967.534,153,155,66,42,21,,137,87,1.371,-12.3,0.235,1.079,-20.564,-0.62,0,0.184,295.568,130.228,69.152,7966.382,4.66,-41.526,7967.673,5,7.589,0.055,-56.352,0,0,,,,,,,,,,,,,,,7972.259,6,,147,32,,,,,,,,,,,,,,,,,,,0.11,-37.624,0.072,-17.146,-21.668,-49.735,-12.86,-60.923,21.479,-50.772,10.955,-62.355,43.715,-106.525,-7.383,-113.632,-41.254,-88.583,0.35,-37.342,,"kneesohime",0.082,-17.151,,"にゃんこ65K",-21.673,-49.71,85,"vovopo 보보포",-12.845,-60.777,,"?fredo?",18.487,-47.683,,"CoalCat",10.959,-62.349,107,"あくせる",43.617,-106.393,,"「yune」",-7.401,-113.522,,"Roscosmos",-41.248,-88.575,,7975.044,-3.304,-35.669,,,,7971.756,-18.663,-39.819,,,,,,,7969.732,7.72,-57.433,,,,,,,,,,,,,,,,7974.058,-18.148,-40.441,,,,,,,7970.47,4.515,-55.185,,,,,,,,,,"",2,,,,,,,,,,,,,0,"CoalCat",,,,50,""
200,,9,1,3,5,0,0,1,0,0,0,255,255,255,6,7993.075,"Espressο",R,10,100,124,-1.36,0.133,0.321,2.159,-0.601,2.142,-36.608,48.771,91,9,0,0,"",0,400,-7.02,0,0,7,"=","=","=","=","=","=","=","=","=",3,R,"낑깡__",175.3,80,0.402,,54,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-37.698,-0.016,-17.182,-21.976,-50.401,-12.661,-61.231,20.69,-51.366,10.763,-63.669,44.708,-105.626,-7.441,-111.461,-42.743,-91.001,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,7997.235,0.236,-37.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
201,,9,1,3,5,0,1,1,0,0,0,255,255,255,7,8012.711,"Espressο",R,26,115,140,0.435,-0.027,0.385,1.677,0.106,1.436,-36.608,19.73,38,62,0,0,"",52.281,-157.339,7.586,0,0,7,"=","=","=","=","=","=","=","=","=",3,R,"낑깡__",175.3,80,0.402,,54,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,-37.63,0.069,-17.258,-22.256,-50.137,-12.783,-61.179,20.415,-48.893,12.192,-63,44.216,-107.082,-7.518,-111.335,-44.154,-90.976,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,8016.904,0.145,-37.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
202,,9,1,3,5,0,2,1,0,0,0,255,255,255,8,8029.98,"Espressο",R,26,105,140,2.103,2.736,0.56,2.112,0.838,2.993,-36.608,50.023,82,18,0,1,"",44.385,-200,-4.788,0,0,7,"=","=","=","=","=","=","=","=","=",3,R,"낑깡__",175.3,80,0.402,,54,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,-37.738,0.02,-17.025,-22.138,-50.189,-12.778,-61.199,21.244,-50.216,11.428,-63.312,44.281,-107.752,-7.426,-111.339,-44.696,-91.35,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,8033.353,0.306,-36.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
203,,9,1,3,5,1,2,1,0,0,0,255,255,255,9,8046.763,"Espressο",R,13,104,126,1.218,0.943,0.667,2.071,1.068,2.542,-36.608,67.135,83,17,0,0,"",-359.313,347.699,-8.239,0,0,7,"=","=","=","=","=","=","=","=","=",3,R,"낑깡__",175.3,80,0.402,,54,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,8049.23,7,,578,0,,,,,,,,,,,,,,,,,,,0.106,-37.685,0.023,-17.019,-21.863,-50.242,-12.739,-61.064,21.365,-48.756,12.048,-62.636,44.284,-107.776,-7.677,-111.1,-43.012,-89.804,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,8053.802,0.324,-37.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
204,,9,1,3,5,0,0,2,0,0,0,255,255,255,10,8098.587,"Espressο",R,13,96,117,-0.625,-0.483,0.598,1.949,0.376,1.738,-36.608,47.046,99,1,0,2,"",-389.074,314.04,3.17,0,0,8,"=","=","=","=","=","=","=","=","=",7,R,"아침땅_",169.9,86.571,0.5,3,54,W,Y,1,8099.601,171,85,123,104,34,,145,80,-30,63.9,-0.084,0.823,-20.873,1,0.238,0.525,-227.059,399.762,-181.359,8097.576,-2.655,-22.118,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,-37.576,0.012,-17.19,-21.499,-48.826,-12.953,-60.946,20.449,-50.487,11.977,-63.315,44.185,-107.365,-6.495,-111.391,-42.729,-91.418,0.034,-37.167,,"kneesohime",-0.006,-17.301,,"にゃんこ65K",-21.503,-48.812,,"vovopo 보보포",-12.865,-60.637,,"?fredo?",17.633,-48.581,,"CoalCat",11.987,-63.315,,"あくせる",44.195,-107.358,,"「yune」",-6.511,-111.409,,"Roscosmos",-42.636,-91.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
205,,9,1,3,5,0,1,2,0,0,0,255,255,255,11,8118.526,"Espressο",R,13,87,111,-2.256,-1.092,0.649,1.966,0.902,1.828,-36.608,49.374,100,0,0,2,"",-378.306,326.932,-16.107,0,0,8,"=","=","=","=","=","=","=","=","=",7,R,"아침땅_",169.9,86.571,0.5,3,35,W,Y,1,8119.627,205,96,142,48,21,,145,80,-15.775,41.93,0.081,0.816,-20.929,1,0.143,0.385,-378.237,338.649,197.849,8117.679,-2.119,-23.357,8119.304,2,-18.944,0.055,-42.154,0,0,,,,,,,,,,,,,,,8123.049,8,,147,0,,,,,,,,,,,8122.525,2,,,,,,,0.157,-37.586,-0.005,-17.187,-21.564,-48.248,-12.978,-60.93,20.782,-50.368,12.734,-63.94,43.517,-103.698,-7.45,-114.358,-43.277,-89.579,0.131,-37.279,,"kneesohime",0.007,-17.28,,"にゃんこ65K",-21.578,-48.218,,"vovopo 보보포",-12.954,-60.816,,"?fredo?",20.187,-49.484,,"CoalCat",12.728,-63.935,,"あくせる",43.352,-103.451,,"「yune」",-7.443,-114.351,,"Roscosmos",-43.288,-89.581,,,,,,,,8121.446,-19.752,-43.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"にゃんこ65K",,,,2,""
206,END,9,0,3,5,0,0,0,0,0,0,255,255,255,,8201.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""schemaVersion"":16,""gameTimeZeroUtc"":""2026-08-15T12:06:55.269Z"",""exportedAtUtc"":""2026-08-15T14:23:37.056Z"",""teamNameA"":""SS"",""teamNameB"":""SK""}"
