id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVClosestDeg,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
30,,2,1,0,1,0,0,1,1,1,0,0,1,255,16,1998.188,"白霜らいふ",R,26,84,136,1.547,0.451,0.223,1.468,0.703,1.663,-36.596,5.508,52,48,0,2,"BH-",-49.533,-200,52.28,0,0,6,"=","=","=","=","=","=","=","=","=",3,R,"Rite_",169.8,80,0.455,3,49,W,Y,1,1999.207,195,41,47,37,17,,132,80,-38.528,20.11,0.285,1.007,-19.515,-0.6,0,0.226,112.842,-208.089,-546.223,1999.101,-0.148,-20.696,2002.172,,-13.098,0.493,-55.493,1,0,,2004.504,,,,2004.382,,,2004.252,,,1999.185,1998.244,,2004.269,5,1,166,256,,,,,,,,,,,,,2003.648,5,,,,,0.147,-37.62,0.213,-16.941,-19.957,-41.572,-14.445,-62.844,16.641,-45.291,9.012,-64.331,35.768,-91.94,-0.801,-105.031,-49.668,-100.299,0.218,-36.968,,"P0TA0",0.156,-17.05,,"ʚEveɞ",-19.143,-45.559,,"Ѕeyeon",-14.867,-63.073,94,"인생최패망자",16.269,-44.826,,"ibqrqki",8.711,-64.632,96,"sano jpn",35.762,-91.957,,"カズティー",-0.804,-105.028,,"NABIMan",-50.559,-100.939,,2011.531,-12.186,-37.161,,,,2005.297,-18.335,-40.787,2002.097,-12.287,-54.698,,,,2003.54,0.349,-59.439,,,,,,,,,,,,,,,,,,,2002.856,-8.342,-55.499,,,,2004.169,-2.919,-56.69,,,,,,,,,,"",2,,,,,,,,,,,,,0,"_이누_",2004.382,2004.252,,418,""
31,,2,1,0,1,0,0,2,1,0,1,3,255,1,17,2054.673,"白霜らいふ",R,26,85,138,-0.823,-0.643,0.082,1.371,-0.381,1.046,-36.596,4.313,56,44,0,0,"",29.652,-200,56.356,0,0,7,"=","=","=","=","=","=","=","=","=",8,L,"ame_3",175.2,80.648,0.219,,36,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,2054.796,,2054.826,,,,,,,,,,,,,,,,,,,,,,,,0.085,-37.454,-0.147,-16.986,-20.661,-43.445,-10.666,-65.364,18.446,-40.384,13.484,-64.442,41.618,-89.563,0.184,-102.214,-46.212,-101.238,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2059.127,0.026,-37.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,2056.777,,0,""
32,,2,1,0,1,0,1,2,1,0,1,3,255,1,18,2071.398,"白霜らいふ",R,4,67,103,-0.311,-0.168,0.434,1.619,0.165,1.524,-36.596,34.249,100,0,0,2,"",-155.974,0,-10.86,0,0,7,"=","=","=","=","=","=","=","=","=",8,L,"ame_3",175.2,80.648,0.219,3,36,W,Y,1,2072.461,255,201,130,139,91,,145,82,-17.113,-31.085,-0.027,0.948,-21.112,-1,0,0.412,256.525,537.735,-5.09,2072.468,1.617,-23.877,2073.957,,12.909,0.496,-41.513,0,0,,,,,,2077.177,,,,,2077.299,,,2071.98,2076.803,7,,147,16,,,,,,,,,,,,,,,,,,,0.1,-37.511,-0.019,-16.937,-19.798,-41.061,-10.693,-64.867,16.888,-42.978,14.17,-63.761,40.951,-88.098,0.18,-102.221,-47.489,-103.009,0.065,-37.131,,"P0TA0",-0.077,-16.947,,"ʚEveɞ",-17.371,-44.443,,"Ѕeyeon",-11.513,-65.951,,"인생최패망자",16.841,-42.916,91,"ibqrqki",13.628,-63.4,,"sano jpn",40.36,-87.517,,"カズティー",0.18,-102.19,,"NABIMan",-47.452,-103.049,,,,,,,,2076.182,-18.196,-39.642,,,,2073.942,12.099,-41.251,,,,,,,,,,,,,,,,,,,,,,,,,2074.858,7.28,-40.917,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"_이누_",2077.177,,2077.299,18,""
33,SIDE,2,1,0,1,0,0,2,1,0,1,3,255,1,,2077.538,,,,,,,,,,,,,,,,,,,,,,,,8,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
34,,2,0,0,1,0,0,0,0,0,0,255,255,255,11,2124.697,"Pugeuk",R,26,81,132,1.948,-0.601,0.665,1.368,0.982,1.065,-36.587,24.833,46,54,0,2,"",-122.026,-188.595,18.068,0,0,4,"sano jpn","ʚEveɞ","NABIMan","P0TA0","인생최패망자","白霜らいふ","カズティー","ibqrqki","Ѕeyeon",4,R,"인생최패망자",190,80,0.351,0,78,W,Y,1,2125.761,255,195,163,120,114,,145,97,-39.564,46.333,0.644,0.934,-21.362,-0.74,0,0.362,103.929,-275.668,-43.107,2125.632,-0.481,-22.439,2130.343,,-18.694,1.134,-39.522,0,0,,,,,,,,,,,,,,,2129.671,4,,147,0,,,,,,,,,,,2129.057,2,,,,,,,0.276,-37.437,0.003,-16.794,-21.562,-48.134,-13.695,-62.486,22.345,-49.848,12.92,-63.025,48.152,-102.175,-0.073,-122.868,-57.564,-98.747,0.655,-36.848,,"HalF_HearteD",0.018,-16.859,,"-Alta-",-21.598,-48.246,85,"Rite_",-13.616,-62.512,,"mochi_2929",22.264,-50.293,,"Pring__",14.513,-62.036,,"alcohol500",48.364,-101.967,,"紅さかな",-0.072,-122.882,,"ame_3",-57.569,-98.767,,2132.883,-1.703,-37.238,,,,2127.744,-21.153,-41.556,,,,,,,,,,,,,,,,,,,,,,,,,2131.911,-17.824,-39.971,,,,,,,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"_이누_",,,,36,""
35,,2,0,0,1,0,0,1,0,0,0,255,255,255,12,2149.476,"Pugeuk",R,29,90,140,-0.057,0.213,0.506,1.542,0.243,1.625,-36.587,25.906,57,43,0,0,"",-209.386,-122.247,6.051,0,0,5,"=","=","=","=","=","=","=","=","=",0,R,"白霜らいふ",179.8,80,0.653,,40,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,-37.487,-0.032,-16.882,-22.119,-48.101,-15.811,-61.075,21.53,-50.505,9.804,-65.194,49.583,-102.025,-1.708,-119.836,-54.782,-92.738,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2154.054,0.342,-37.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
36,,2,0,0,1,0,1,1,0,0,0,255,255,255,13,2167.644,"Pugeuk",R,10,86,112,-1.053,-1.53,0.303,1.568,-0.467,1.238,-36.587,17.001,50,50,0,1,"",0,400,-5.015,-0.267,-18.09,5,"=","=","=","=","=","=","=","=","=",0,R,"白霜らいふ",179.8,80,0.653,,40,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,-37.528,-0.202,-16.977,-21.499,-47.259,-15.692,-60.786,21.84,-50.195,9.882,-65.452,49.732,-98.562,-1.992,-119.835,-56.607,-96.71,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2171.954,0.013,-36.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
37,,2,0,0,1,1,1,1,0,0,0,255,255,255,14,2184.082,"Pugeuk",R,13,72,100,-1.143,-0.86,0.505,1.755,0.158,1.666,-36.587,31.92,89,11,0,0,"",-319.349,355.809,8.002,0,0,5,"=","=","=","=","=","=","=","=","=",0,R,"白霜らいふ",179.8,80,0.653,,40,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,-37.473,-0.262,-17.014,-21.126,-46.827,-15.716,-60.789,21.836,-50.184,9.883,-65.44,49.648,-98.752,-2.002,-119.786,-56.493,-96.71,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2188.693,0.181,-36.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
38,,2,0,0,1,1,2,1,0,0,0,255,255,255,15,2201.349,"Pugeuk",R,27,86,139,0.698,0.499,0.538,1.586,0.391,1.777,-36.587,18.565,60,40,0,2,"",-75.971,-139.356,4.956,0,0,5,"=","=","=","=","=","=","=","=","=",0,R,"白霜らいふ",179.8,80,0.653,5,40,W,Y,1,2202.404,221,65,110,42,0,,145,103,-59.081,59.609,0.104,1.097,-19.634,-0.15,0,0.42,-74.359,82.726,7.126,2202.272,-0.422,-19.942,2206.435,,-23.021,1.02,-34.941,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,-37.421,0.086,-17.044,-21.209,-46.086,-15.978,-60.856,21.962,-50.106,9.885,-65.44,50.68,-99.193,-1.505,-119.831,-56.633,-96.75,0.197,-36.846,,"HalF_HearteD",0.053,-17.081,,"-Alta-",-21.053,-46.373,85,"Rite_",-15.913,-60.705,,"mochi_2929",21.935,-50.124,,"Pring__",9.805,-65.195,,"alcohol500",50.524,-99.061,,"紅さかな",-1.861,-119.758,,"ame_3",-56.686,-96.736,,2208.889,-2.596,-38.798,,,,2205.622,-23.942,-36.568,,,,,,,,,,,,,,,,,,,,,,,,,2207.991,-16.954,-38.034,,,,,,,,,,,,,,,,,,,"",3,92.086,61.3,21.663,1,0,1,-59.081,-59.081,-56.991,-59.081,0,132.057,0,"_이누_",,,,36,""
39,,2,0,0,1,1,2,1,0,0,0,255,255,255,16,2221.467,"Pugeuk",R,29,85,138,0.003,-0.171,0.523,1.667,0.323,1.371,-36.587,34.554,94,6,0,2,"",-245.231,-138.388,11.846,0,0,5,"=","=","=","=","=","=","=","=","=",0,R,"白霜らいふ",179.8,80,0.653,0,40,W,Y,1,2222.491,221,137,50,91,25,,136,131,2.444,40.799,-0.046,0.844,-19.511,0.34,0,0.45,50.966,439.448,-68.126,2223.357,-22.928,-44.572,2225.872,,-18.983,0.864,-40.338,0,0,,,,,,,,,,,,,,,2223.763,5,,451,0,,,,,,,,,,,2225.01,2,,,,,,,0.032,-37.42,-0.035,-17.082,-21.083,-46.781,-14.672,-61.405,21.603,-49.042,12.213,-63.72,50.381,-98.419,-0.82,-120.234,-55.788,-95.968,0.142,-36.805,,"HalF_HearteD",-0.034,-17.131,,"-Alta-",-20.793,-47.01,85,"Rite_",-14.74,-61.485,,"mochi_2929",21.541,-49.019,,"Pring__",12.446,-63.22,,"alcohol500",50.108,-98.656,,"紅さかな",-0.839,-119.849,,"ame_3",-55.781,-95.957,,2228.561,-1.316,-37.815,,,,2223.774,-21.164,-43.357,,,,,,,,,,,,,,,,,,,,,,,,,2227.546,-18.23,-40.206,,,,,,,,,,,,,,,,,,,"",1,,,,,,,,,,,,,0,"_이누_",,,,36,""
40,,2,0,0,1,0,0,2,0,0,0,255,255,255,17,2244.509,"Pugeuk",R,26,83,134,0.571,0.684,0.522,1.594,0.318,1.807,-36.587,22.064,44,56,0,2,"",-69.154,-200,16.384,0,0,6,"=","=","=","=","=","=","=","=","=",7,R,"カズティー",175.4,84.645,0.33,5,76,W,Y,1,2245.495,217,137,111,107,46,,145,129,25.948,38.048,0.082,1.126,-19.643,0.64,0,0.742,279.029,137.246,-513.134,2251.049,-77.1,-114.36,,,,,,0,0,,2251.032,2255.487,2260.543,2266.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,-37.572,0.044,-17.041,-21.755,-48.003,-14.146,-59.959,22.108,-48.63,7.558,-65.252,49.272,-101.459,-0.259,-120.448,-55.157,-94.663,0.149,-37.18,,"HalF_HearteD",0.039,-17.063,,"-Alta-",-21.697,-47.979,,"Rite_",-14.046,-59.777,,"mochi_2929",22.043,-48.85,,"Pring__",8.226,-65.024,,"alcohol500",49.181,-101.445,,"紅さかな",-1.511,-120,,"ame_3",-55.12,-94.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,39.734,39.734,11.4,0,2,0.24,88.958,36.021,-1.979,89.515,0.068,141.442,0,"",2255.487,2260.543,,0,""
41,,2,0,0,2,0,0,2,0,0,0,255,255,255,18,2306.639,"Pugeuk",R,6,81,106,-1.002,-0.373,0.055,1.65,-1.236,1.405,-36.587,9.607,52,48,0,2,"",481.818,0,12.569,0,0,7,"=","=","=","=","=","=","=","=","=",5,L,"ibqrqki",164.9,86.895,0.45,5,76,W,Y,1,2307.918,78,60,70,27,25,,109,95,5.096,-28.041,-0.183,0.773,-20.379,0.19,0,0.685,510.253,112.186,216.777,,,,2310.914,,11.72,0.849,-51.424,0,0,,,,,,,,,,,,,,,2309.519,7,,453,0,,,,,,,,,,,,,,,,,,,-0.072,-37.473,-0.176,-16.904,-21.401,-47.352,-12.444,-62.632,19.379,-45.635,13.401,-61.063,46.643,-97.675,0.625,-112.82,-51.914,-99.149,0.469,-36.971,,"HalF_HearteD",-0.27,-16.996,,"-Alta-",-21.411,-47.354,,"Rite_",-12.344,-62.524,,"mochi_2929",19.358,-45.619,,"Pring__",13.409,-61.079,,"alcohol500",46.693,-97.297,,"紅さかな",0.862,-113.05,,"ame_3",-51.93,-99.14,,,,,,,,,,,,,,2309.531,14.69,-47.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,-29.264,-29.264,-1.815,0,0,1,5.096,5.096,4.965,5.096,0,-35.25,0,"_이누_",,,,8,""
42,SIDE,2,0,0,2,0,0,2,0,0,0,255,255,255,,2312.227,,,,,,,,,,,,,,,,,,,,,,,,8,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
43,,3,1,0,2,0,0,0,0,0,0,255,255,255,19,2364.091,"白霜らいふ",R,26,83,135,-0.386,1.054,0.415,1.842,-0.226,2.061,-36.596,30.661,92,8,0,0,"",36.376,-161.038,11.787,-0.09,-18.102,8,"紅さかな","Pring__","-Alta-","mochi_2929","HalF_HearteD","Pugeuk","Rite_","ame_3","alcohol500",6,L,"alcohol500",175.1,90.32,0.398,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,-37.69,-0.16,-16.918,-20.774,-45.821,-12.955,-65.288,17.452,-44.089,13.194,-64.39,39.399,-90.546,0.155,-110.45,-47.059,-96.954,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
44,,3,1,0,2,0,1,0,0,0,0,255,255,255,20,2383.35,"白霜らいふ",R,26,84,136,-0.933,-0.903,0.146,1.608,-0.342,0.88,-36.596,17.85,97,3,0,2,"",-49.278,-200,18.263,0,0,8,"=","=","=","=","=","=","=","=","=",6,L,"alcohol500",175.1,90.32,0.398,3,75,W,Y,1,2384.282,123,75,88,89,43,,138,87,7.488,-51.756,-0.004,0.675,-20.635,1,0,0.304,-57.254,-406.003,-209.706,2385.084,18.57,-34.462,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,-37.588,0.039,-16.991,-20.807,-46.817,-13.05,-65.138,17.697,-44.444,13.298,-64.224,39.359,-90.526,0.158,-110.441,-37.457,-102.477,0.169,-36.972,,"P0TA0",-0.116,-17.107,,"ʚEveɞ",-20.718,-47.148,,"Ѕeyeon",-13.63,-67.32,,"인생최패망자",17.417,-44.074,,"ibqrqki",13.261,-64.04,,"sano jpn",39.351,-90.514,,"カズティー",0.158,-110.444,,"NABIMan",-38.707,-102.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
45,,3,1,0,2,0,2,0,0,0,0,255,255,255,21,2402.54,"白霜らいふ",R,10,90,115,1.167,-1.592,0.371,1.592,0.498,1.215,-36.596,27.785,96,4,0,2,"",0,400,20.773,0,0,8,"=","=","=","=","=","=","=","=","=",6,L,"alcohol500",175.1,90.32,0.398,3,41,W,Y,1,2403.527,99,81,89,98,61,,135,76,-5.275,-32.23,0.263,0.418,-20.609,1,0,0.371,102.837,307.882,-341.436,2403.437,2.113,-23.57,2404.935,,13.785,0.431,-40.677,0,0,,2408.643,,,,,,,,,,,,,2407.49,8,,147,16,,,,,,,,,,,2407.56,2,,,,,,,0.06,-37.711,0.099,-16.98,-20.491,-46.517,-13.064,-65.169,17.258,-43.591,14.649,-63.657,41.614,-89.017,0.158,-110.465,-41.179,-103.137,0.08,-37.038,,"P0TA0",0.084,-17.039,,"ʚEveɞ",-20.38,-46.393,91,"Ѕeyeon",-13.727,-67.054,,"인생최패망자",17.195,-43.479,115,"ibqrqki",14.004,-63.392,,"sano jpn",40.539,-89.714,,"カズティー",0.157,-110.462,,"NABIMan",-40.941,-103.292,,2411.463,-0.516,-37.043,,,,2406.868,-18.865,-39.133,,,,2405.072,13.102,-39.938,,,,,,,,,,,,,,,,,,,2410.553,-15.793,-39.199,,,,2405.681,9.441,-39.252,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"_이누_",,,,50,""
46,,3,1,0,2,0,0,1,0,0,0,255,255,255,23,2431.184,"白霜らいふ",R,3,84,108,-2.128,-1.117,0.233,1.219,-0.062,1.22,-36.596,16.047,49,51,0,1,"",-458.411,154.09,-22.74,0,0,0,"=","=","=","=","=","=","=","=","=",7,R,"紅さかな",172.7,86,0.452,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-37.429,-0.011,-17.048,-20.683,-47.245,-16.588,-63.007,16.651,-45.459,10.247,-65.387,38.178,-92.43,-0.085,-107.537,-52.228,-98.014,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2435.968,0.284,-37.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
47,,3,1,0,2,1,0,1,0,0,0,255,255,255,23,2449.227,"白霜らいふ",R,28,55,111,3.668,2.815,0.666,1.819,1.456,3.108,-36.596,64.584,97,3,0,1,"",66.624,-98.005,3.68,0,0,0,"=","=","=","=","=","=","=","=","=",7,R,"紅さかな",172.7,86,0.452,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,-37.545,0.005,-16.96,-20.789,-47.43,-16.569,-63.063,16.749,-45.603,10.132,-65.647,38.11,-92.564,-0.08,-107.539,-53.57,-101.713,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2454.829,-0.09,-37.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
48,,3,1,0,2,2,0,1,0,0,0,255,255,255,24,2467.957,"白霜らいふ",R,10,85,127,0.99,-1.096,0.393,1.862,0.42,1.434,-36.596,41.202,92,8,0,1,"",0,400,9.902,0.139,-17.074,0,"=","=","=","=","=","=","=","=","=",7,R,"紅さかな",172.7,86,0.452,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,-37.625,0.147,-16.855,-20.966,-47.593,-16.459,-63.222,16.564,-45.328,9.862,-65.865,38.251,-92.461,-0.082,-107.53,-54.494,-101.243,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2473.976,-0.093,-37.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
49,,3,1,0,2,3,0,1,0,0,0,255,255,255,25,2517.634,"白霜らいふ",R,3,67,100,0.725,0.446,0.669,1.663,0.921,1.881,-36.596,49.167,100,0,0,0,"",-298.603,0,-9.581,0,0,0,"=","=","=","=","=","=","=","=","=",7,R,"紅さかな",172.7,86,0.452,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,-37.605,0.184,-17.013,-21.065,-47.949,-16.621,-62.966,16.797,-45.8,9.815,-66.864,34.24,-97.885,-0.087,-107.537,-53.943,-103.161,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2522.144,-0.091,-37.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
50,,3,1,0,2,3,1,1,0,0,0,255,255,255,26,2534.112,"白霜らいふ",R,26,87,140,1.961,0.449,0.164,1.384,0.929,1.697,-36.596,5.809,58,42,0,1,"",-69.013,-184.837,56.123,0.389,-17.603,0,"=","=","=","=","=","=","=","=","=",7,R,"紅さかな",172.7,86,0.452,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2543.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,-37.459,0.314,-17.001,-21.185,-48.115,-16.526,-62.818,17.046,-46.172,9.845,-66.576,34.097,-98.16,-0.088,-107.539,-53.976,-102.562,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2541.41,0.201,-37.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",5,,,,,,,,,,,,,0,"",,,,0,""
51,,3,1,0,2,0,0,1,1,0,0,7,255,255,27,2557.755,"白霜らいふ",R,26,79,129,-0.975,0.612,0.275,1.734,-0.439,1.749,-36.596,27.803,94,6,0,2,"",3.665,-200,12.79,0,0,1,"=","=","=","=","=","=","=","=","=",5,L,"Pring__",175.1,90.089,0.448,5,73,W,Y,1,2558.7,183,133,106,85,76,,145,129,26.093,-8.273,-0.176,1.15,-20.597,0.48,0,0.379,516.98,-81.024,293.543,2564.276,18.367,-141.453,,,,,,0,0,,2564.245,2568.651,2573.536,2578.396,2565.458,2570.318,2575.146,,,,2557.954,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,-37.561,-0.037,-16.986,-19.783,-40.991,-5.679,-65.348,19.587,-46.949,10.364,-64.105,39.797,-95.527,-0.087,-107.608,-48.99,-99.765,0.306,-37.038,,"P0TA0",-0.062,-17.017,,"ʚEveɞ",-19.361,-42.599,,"Ѕeyeon",-6.097,-65.293,,"인생최패망자",19.553,-46.885,,"ibqrqki",10.326,-63.925,,"sano jpn",39.224,-94.679,,"カズティー",-0.054,-108.886,,"NABIMan",-47.16,-99.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,-6.673,-6.673,6.985,0,2,0.361,89.158,35.02,-2.98,86.858,0.074,-60.668,0,"",2565.458,2570.318,2575.146,0,""
