id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,manual,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVClosestDeg,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
98,,5,1,3,2,0,0,0,1,1,0,8,3,255,50,3972.44,"하루（Haru）",R,27,73,125,-0.417,0.562,0.261,1.898,-0.194,1.81,-36.44,34.022,94,6,0,0,"",2.537,-147.511,12.86,0,0,2,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",190,80,0.455,,52,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,3994.473,3981.14,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-37.115,-0.046,-17.83,-19.882,-42.188,-5.208,-64.91,21.877,-46.302,16.334,-62.535,56.39,-100.695,8.799,-121.945,-42.148,-90.359,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",3974.463,,,0,""
99,,5,1,3,2,0,1,0,1,1,0,8,3,255,51,3994.918,"하루（Haru）",R,26,66,119,-0.481,0.819,0.265,1.944,-0.177,1.957,-36.44,37.961,94,6,0,0,"",-25.044,-157.837,9.979,0,0,2,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",190,80,0.455,,52,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,4003.203,,,4012.01,,,,4000.054,,,,,,,,,,,,,,,,,,,,,4014.072,4,,,-0.141,-37.106,-0.039,-17.808,-19.446,-42.997,-4.346,-63.88,21.704,-47.055,16.332,-62.512,56.749,-100.345,7.514,-123.113,-44.017,-93.067,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",3997.584,4012.01,,0,""
100,,5,1,3,2,0,2,0,0,1,1,255,8,3,52,4098.43,"하루（Haru）",R,26,83,135,0.047,-0.392,0.282,1.717,-0.097,1.221,-36.44,29.182,50,50,0,2,"",77.599,-153.32,8.343,0,0,2,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",190,80,0.455,5,87,W,Y,1,4099.42,167,117,125,72,43,,145,97,108.553,-55.918,0.004,0.843,-20.044,-0.61,0,0.411,196.029,-206.465,343.472,,,,,,,,,0,0,,,,,,,,,,,,,4098.776,4114.056,,,,,,,,,,,,,,,,,,,,,,,,-0.072,-37.23,-0.062,-17.76,-19.301,-44.509,-14.088,-64.159,20.01,-41.293,15.865,-61.585,57.645,-99.381,7.531,-120.754,-45.428,-94.86,0.278,-37.185,,"Megu3568",-0.083,-17.801,,"濃いめのラー油",-18.845,-44.345,,"Fresh825",-13.963,-63.952,,"Muna_328",20.146,-43.148,,"schmoneymikey",15.855,-61.58,,"Dοpi",57.645,-99.382,,"うよすま",7.521,-120.761,,"Sabo_10",-45.436,-94.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,-58.247,-51.363,-8.848,0.441,0,1,71.447,71.447,23.003,71.447,0,-84.105,0,"",4101.708,4115.658,,0,""
101,,5,1,3,2,0,2,0,0,1,1,255,8,3,53,4116.117,"하루（Haru）",R,26,88,140,0.726,0.152,0.349,1.824,0.212,1.568,-36.44,38.4,93,7,0,0,"",70.54,-151.474,5.482,0,0,2,"=","=","=","=","=","=","=","=","=",0,L,"_Chun",190,80,0.455,,87,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,4116.788,4141.827,4118.618,2,,578,0,,,,,,,,,,,,,,,,,,,-0.106,-37.028,-0.037,-17.687,-19.802,-44.899,-14.799,-64.567,20.082,-40.86,16.711,-61.841,55.598,-98.839,7.579,-122.685,-45.664,-93.753,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",4119.91,4144.013,,0,""
102,,5,1,3,2,0,0,1,0,1,1,255,8,3,54,4144.703,"하루（Haru）",R,26,88,140,0.277,-0.499,0.316,1.694,0.059,1.147,-36.44,27.184,53,47,0,2,"",39.478,-167.033,21.859,0,0,3,"=","=","=","=","=","=","=","=","=",4,R,"MODECO",190,85,0.447,3,52,W,Y,1,4145.768,220,136,115,67,42,,145,130,30.56,22.925,0.047,0.806,-20.097,0.5,0,0.44,441.406,268.356,-23.654,4150.764,-54.657,-127.658,,,,,,0,0,,4151.816,4156.524,4161.83,4167.08,,,,4153.296,4158.192,4155.264,,4145.588,4146.723,,,,,,,,,,,,,,,,,,,,,,,,-0.058,-37.114,-0.03,-17.666,-19.864,-44.048,-16.041,-63.519,19.811,-40.299,7.82,-65.979,43.635,-100.947,-8.119,-121.554,-49.168,-97.314,-0.142,-36.805,,"Megu3568",-0.04,-17.799,,"濃いめのラー油",-19.786,-44.109,,"Fresh825",-15.982,-63.301,,"Muna_328",19.452,-43.203,,"schmoneymikey",7.821,-65.98,,"Dοpi",43.971,-101.474,,"うよすま",-8.31,-121.573,,"Sabo_10",-49.185,-97.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,,,,,,,,,,,,,0,"",4145.149,4150.569,4155.264,0,""
103,,5,1,6,2,0,0,1,0,0,0,255,255,255,55,4196.568,"하루（Haru）",R,27,76,114,-8.754,3.131,0.052,1.502,-0.779,0.861,-36.44,11.892,33,67,0,2,"",62.644,-115.963,30.234,0,0,4,"=","=","=","=","=","=","=","=","=",6,R,"「론구」",179.9,80,0.8,5,52,W,Y,1,4197.705,153,156,105,93,102,,145,86,-30,-50.37,-0.369,0.774,-21.147,1,0,0.506,-151.759,480.708,294.605,4196.931,0.576,-21.931,4199.214,4,26.213,0.182,-43.623,0,0,,,,,4203.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201.595,4,,,-0.125,-36.986,-0.005,-17.584,-19.326,-44.854,-15.514,-63.452,25.219,-49.802,8.149,-66.108,37.107,-97.249,-4.927,-116.463,-45.666,-90.337,-0.316,-36.826,,"Megu3568",-0.212,-17.837,,"濃いめのラー油",-19.304,-44.808,,"Fresh825",-15.788,-62.986,,"Muna_328",25.222,-49.786,93,"schmoneymikey",8.152,-66.088,,"Dοpi",38.231,-98.16,,"うよすま",-4.939,-116.462,,"Sabo_10",-45.66,-90.344,,4204.59,-0.749,-37.87,,,,,,,,,,4199.997,26.73,-43.652,,,,,,,,,,,,,,,,,,,,,,,,,4203.552,17.737,-39.548,,,,,,,,,,,,,"",3,-59.832,-42.12,1.657,0.585,1,0.981,-39.544,-34.249,-20.514,-75.046,0.011,-90.165,0,"Muna_328",,,,80,""
104,,5,1,6,2,0,1,1,0,0,0,255,255,255,56,4220.086,"하루（Haru）",R,3,59,105,-2.638,-0.468,0.207,1.757,-0.449,1.336,-36.44,27.429,0,100,0,4,"",-366.968,0,6.884,0,0,4,"=","=","=","=","=","=","=","=","=",6,R,"「론구」",179.9,80,0.8,,73,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147,-37.002,-0.014,-17.588,-21.062,-45.655,-14.291,-64.077,24.773,-50.16,7.776,-64.766,41.357,-98.212,-6.744,-116.019,-45.624,-89.858,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4228.434,-0.265,-37.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
105,,5,1,6,2,0,2,1,0,0,0,255,255,255,57,4242.28,"하루（Haru）",R,26,87,140,0.274,-0.585,0.31,1.68,0.034,1.071,-36.44,19.721,51,49,0,2,"",59.453,-200,30.033,0,0,4,"=","=","=","=","=","=","=","=","=",6,R,"「론구」",179.9,80,0.8,0,73,W,Y,1,4243.337,255,41,73,81,52,,145,88,-15,55.396,-0.096,0.634,-19.568,1,0,0.307,-209.035,546.174,93.002,4242.631,-2.933,-21.501,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-37.036,-0.044,-17.861,-20.282,-45.597,-14.106,-64.226,24.716,-50.224,8.089,-65.015,42.909,-93.499,-6.031,-113.139,-45.511,-92.896,-0.185,-36.852,,"Megu3568",-0.095,-17.836,,"濃いめのラー油",-20.506,-45.388,,"Fresh825",-14.3,-63.881,,"Muna_328",24.779,-50.155,,"schmoneymikey",8.086,-64.998,,"Dοpi",42.974,-93.599,,"うよすま",-6.241,-115.704,,"Sabo_10",-45.508,-92.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
106,,5,1,6,2,0,2,1,0,0,0,255,255,255,58,4265.903,"하루（Haru）",R,3,59,103,-4.643,-0.015,0.065,1.837,-1.109,1.608,-36.44,29.1,8,92,0,2,"BH-|TE+",-462.628,0,17.197,0,0,4,"=","=","=","=","=","=","=","=","=",6,R,"「론구」",179.9,80,0.8,5,73,W,Y,1,4267.159,240,203,121,76,75,,145,86,-30,-42.945,-0.866,0.955,-20.359,1,0,0.405,30.313,227.818,191.642,4266.347,0.178,-21.483,4272.414,6,40.899,0.06,-69.039,1,0,,4272.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.272,-36.943,-0.037,-17.883,-19.564,-44.705,-14.997,-64.047,24.89,-50.514,8.083,-65.034,37.266,-95.624,-6.998,-114.973,-48.59,-94.766,-0.102,-36.902,,"Megu3568",-0.142,-17.831,,"濃いめのラー油",-19.683,-44.408,,"Fresh825",-14.988,-64.009,,"Muna_328",24.893,-50.508,,"schmoneymikey",8.082,-65.026,,"Dοpi",39.214,-94.432,85,"うよすま",-7.012,-114.949,,"Sabo_10",-48.574,-94.66,,4280.334,0.462,-38.906,,,,,,,,,,,,,,,,4273.203,41.636,-69.824,,,,,,,,,,,,,,,,,,,,,,,,,4278.556,22.161,-60.836,,,,,,,"",2,-37.095,-36.319,3.318,0,0,1,-38.33,-38.33,-7.892,-38.33,0,-158.137,0,"Dοpi",,,,272,""
107,,5,1,6,2,0,0,1,1,0,0,6,255,255,59,4301.996,"하루（Haru）",R,26,76,127,1.097,0.141,0.399,1.806,0.445,1.501,-36.44,32.967,49,51,0,2,"",13.701,-171.322,6.078,0,0,5,"=","=","=","=","=","=","=","=","=",7,R,"Mr․D VRC",177.1,92.352,0.432,5,52,W,Y,1,4303.185,121,64,96,87,53,,138,85,5.881,36.567,0.203,1.002,-20.482,-0.8,0,0.315,586.271,5.871,-89.385,,,,4303.781,2,-14.515,1.615,-40.272,0,0,,,,,,,,,,,,,,,4304.718,5,,451,0,4305.736,4,1,659,0,,,,,,4305.736,2,,,,,,,-0.023,-37.011,-0.06,-17.559,-18.374,-39.653,-14.162,-63.83,25.088,-50.623,8.291,-65.621,40.175,-91.167,-3.985,-112.239,-49.6,-94.276,-0.013,-36.749,,"Megu3568",0.057,-17.845,,"濃いめのラー油",-18.152,-41.066,,"Fresh825",-14.131,-63.751,,"Muna_328",24.728,-50.761,,"schmoneymikey",8.291,-65.609,,"Dοpi",40.119,-91.811,,"うよすま",-4.732,-114.31,,"Sabo_10",-48.605,-94.484,,,,,,,,4304.728,-15.321,-41.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,37.222,37.222,3.107,0,0,1,5.881,5.881,7.095,5.881,0,46.654,0,"濃いめのラー油",,,,32,""
108,SIDE,5,1,6,2,0,0,2,0,0,0,255,255,255,,4309.213,,,,,,,,,,,,,,,,,,,,,,,,6,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
109,,5,0,6,2,0,0,0,0,0,0,255,255,255,39,4360.519,"_Chun",L,10,77,117,1.243,-0.15,-0.319,2.012,0.522,1.988,-36.663,40.197,85,15,0,2,"",16.613,400,-0.648,0,0,6,"うよすま","Megu3568","Sabo_10","Fresh825","하루（Haru）","濃いめのラー油","Muna_328","schmoneymikey","Dοpi",4,R,"Muna_328",190,89.724,0.4,5,52,W,Y,1,4361.55,255,234,132,110,0,,145,129,27.518,-67.66,0.206,1.055,-21.12,0.71,0,0.729,113.795,71.996,25.957,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,-37.745,0.182,-18.05,-19.645,-45.947,-16.828,-62.296,19.516,-45.677,12.133,-64.526,39.227,-94.191,0.439,-114.034,-46.164,-89.52,-0.056,-37.119,,"TaeGeuk_",0.197,-18.072,,"檸檬の残骸",-20.108,-46.831,,"わかなで",-16.836,-62.194,,"MODECO",19.464,-45.691,,"ke ro",11.984,-64.199,,"「론구」",39.153,-94.159,,"Mr․D VRC",0.423,-114.007,,"ゆっち一",-45.237,-87.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,-79.571,-65.869,-24.375,0.722,0,1,45.113,45.113,78.176,45.113,0,-108.405,0,"",,,,0,""
110,,5,0,6,2,0,1,0,0,0,0,255,255,255,40,4381.01,"_Chun",L,26,89,140,2.42,-0.325,-0.233,1.876,0.922,1.22,-36.663,29.002,83,17,0,1,"",102.211,-200,-16.75,0,0,6,"=","=","=","=","=","=","=","=","=",4,R,"Muna_328",190,89.724,0.4,,52,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,-37.67,-0.009,-17.988,-20.47,-46.173,-15.658,-62.865,19.72,-45.55,13.13,-64.424,41.707,-96.781,0.753,-114.569,-45.116,-88.838,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
111,,5,0,6,2,1,1,0,0,0,0,255,255,255,41,4397.215,"_Chun",L,14,75,102,-1.994,-0.179,-0.446,2.185,-0.142,1.977,-36.663,62.12,86,14,0,2,"",-346.638,332.047,-8.284,0,0,6,"=","=","=","=","=","=","=","=","=",4,R,"Muna_328",190,89.724,0.4,3,52,W,Y,1,4398.372,255,141,141,86,0,,145,87,-30,64.055,-0.341,1.112,-21.474,1,0,0.889,-35.793,140.926,-551.045,4397.597,-3.937,-23.214,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,-37.606,-0.335,-18.121,-21.24,-45.953,-15.628,-62.816,20.301,-46.04,12.976,-63.552,41.713,-96.796,0.536,-114.883,-45.586,-90.149,-0.207,-37.117,,"TaeGeuk_",-0.365,-18.124,,"檸檬の残骸",-21.546,-47.851,,"わかなで",-15.704,-62.444,,"MODECO",20.123,-45.909,,"ke ro",12.973,-63.529,,"「론구」",41.446,-96.667,,"Mr․D VRC",0.559,-114.718,,"ゆっち一",-45.577,-90.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
112,,5,0,6,2,1,2,0,0,0,0,255,255,255,42,4419.154,"_Chun",L,26,83,134,1.624,1.052,-0.293,2.048,0.457,2.077,-36.663,40.582,83,17,0,2,"",184.284,-200,-27.943,0,0,6,"=","=","=","=","=","=","=","=","=",4,R,"Muna_328",190,89.724,0.4,5,52,W,Y,1,4420.178,215,80,109,39,21,,145,89,50.976,-8.512,0.3,1.4,-20.172,-1,0,0.486,260.661,-228.536,217.964,,,,4425.164,5,10.455,2.845,-76.203,0,0,,4426.348,,,,,,,,,,,,,4426.127,6,,454,0,,,,,,,,,,,,,,,,,,,0.087,-37.572,0.079,-18.042,-20.595,-46.969,-16.611,-62.2,20.407,-46.324,12.016,-63.395,39.175,-93.846,0.141,-114.642,-49.519,-91.749,-0.143,-37.089,,"TaeGeuk_",0.188,-18.146,,"檸檬の残骸",-21.094,-47.71,,"わかなで",-17.72,-62.996,,"MODECO",20.048,-45.994,,"ke ro",12.011,-63.382,91,"「론구」",38.996,-93.847,,"Mr․D VRC",0.143,-114.634,,"ゆっち一",-49.52,-91.754,,4429.422,-0.001,-38.5,,,,,,,,,,,,,4426.138,10.558,-76.986,,,,,,,,,,,,,,,,,,,,,,,,,4427.408,10.29,-75.667,,,,,,,,,,"",1,-11.455,-11.455,17.213,0,0,1,50.976,50.976,40.002,50.976,0,-79.506,0,"ke ro",,,,260,""
113,,5,0,6,2,0,0,1,0,0,0,255,255,255,43,4509.081,"_Chun",L,26,80,131,-2.21,0.036,-0.624,2.005,-1.071,1.425,-36.663,42.45,83,17,0,2,"",85.812,-175.572,-6.238,0,0,7,"=","=","=","=","=","=","=","=","=",5,L,"schmoneymikey",174.9,80,0.354,5,52,W,Y,1,4510.174,184,141,182,96,0,,145,95,16.409,5.565,-0.406,0.939,-20.287,-0.42,0,0.433,580.493,-86.164,102.408,4513.664,-7.246,-100.507,4514.031,7,-7.18,0.544,-99.475,0,0,,4515.399,,,,,,,,,,,,,4514.931,7,,456,0,,,,,,,,,,,,,,,,,,,-0.119,-37.795,-0.092,-18.004,-20.193,-47.344,-14.131,-64.06,19.835,-45.38,13.376,-63.613,43.185,-95.712,1.36,-116.329,-45.704,-85.531,-0.72,-37.074,,"TaeGeuk_",-0.255,-18.158,,"檸檬の残骸",-20.307,-47.813,,"わかなで",-13.782,-63.932,88,"MODECO",19.803,-45.371,,"ke ro",13.377,-63.516,,"「론구」",43.17,-95.678,,"Mr․D VRC",1.369,-116.324,87,"ゆっち一",-45.575,-85.916,,4522.889,-0.174,-37.668,,,,,,,4519.602,-4.393,-67.8,,,,,,,,,,4514.948,-7.341,-101.204,,,,,,,,,,,,,4521.486,-2.918,-61.92,,,,,,,,,,4518.066,-6.559,-95.59,,,,"",1,4.461,4.461,-2.39,0,2,0.1,24.2,16.409,-5.041,23.348,0.031,101.905,0,"Mr․D VRC",,,,37,""
114,,5,0,6,2,0,0,2,0,0,0,255,255,255,44,4540.209,"_Chun",L,26,84,137,1.667,0.238,-0.305,1.984,0.587,1.558,-36.663,35.345,88,12,0,4,"",106.317,-182.072,-15.529,0.504,-18.368,8,"=","=","=","=","=","=","=","=","=",6,R,"Dοpi",180.6,90,0.35,,52,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,-37.802,0.004,-17.981,-20.75,-48.1,-15.812,-62.793,19.18,-45.967,12.058,-64.135,36.98,-92.026,0.589,-117.845,-43.744,-86.913,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4545.09,-0.337,-37.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
115,,5,0,6,2,0,1,2,0,0,0,255,255,255,45,4555.621,"_Chun",L,27,82,133,1.209,1.436,-0.316,2.14,0.441,2.324,-36.663,45.601,75,25,0,2,"",65.905,-123.605,-6.039,0,0,8,"=","=","=","=","=","=","=","=","=",6,R,"Dοpi",180.6,90,0.35,3,52,W,Y,0,4556.458,40,98,27,49,37,,37,43,96.248,-51.803,0.256,1.408,-19.596,-1,0,0.055,174.045,-1.115,-512.344,,,,4560.23,1,-3.369,3.12,-14.867,0,0,,4562.165,,,,,,,,,,,,,4561.158,8,,450,0,,,,,,,,,,,,,,,,,,,0.056,-37.704,0.178,-17.614,-20.807,-48.21,-15.517,-63.15,19.696,-46.556,12.058,-64.153,36.99,-92.006,0.61,-117.933,-44.396,-88.167,-0.255,-37.068,,"TaeGeuk_",0.231,-17.946,,"檸檬の残骸",-21.062,-48.862,,"わかなで",-15.543,-62.944,,"MODECO",19.56,-46.361,,"ke ro",12.031,-64.095,,"「론구」",36.888,-91.949,,"Mr․D VRC",0.614,-117.869,,"ゆっち一",-44.382,-88.151,,,,,4561.167,-3.425,-14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,,,,,,,,,,,,,0,"TaeGeuk_",,,,128,""
116,SIDE,5,0,6,2,0,0,2,0,0,0,255,255,255,,4563.508,,,,,,,,,,,,,,,,,,,,,,,,0,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
117,,6,1,6,2,0,0,0,0,0,0,255,255,255,60,4624.764,"하루（Haru）",R,10,57,103,0.955,-0.955,0.39,1.825,0.405,1.572,-36.44,40.814,47,53,0,0,"",0,397.907,-7.399,0,0,6,"わかなで","ゆっち一","_Chun","MODECO","「론구」","Mr․D VRC","檸檬の残骸","TaeGeuk_","ke ro",2,L,"檸檬の残骸",190,80,0.409,,44,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-37.043,-0.006,-18.229,-20.359,-46.963,-13.548,-65.657,25.255,-49.744,14.691,-62.694,55.064,-95.057,6.237,-123.914,-43.717,-93.629,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
118,,6,1,6,2,0,1,0,0,0,0,255,255,255,61,4645.083,"하루（Haru）",R,27,71,123,-0.865,0.165,0.215,1.825,-0.412,1.572,-36.44,25.313,49,51,0,0,"",17.908,-133.529,8.937,0,0,6,"=","=","=","=","=","=","=","=","=",2,L,"檸檬の残骸",190,80,0.409,,44,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175,-36.938,-0.008,-18.073,-21.162,-47.523,-13.298,-64.788,25.237,-49.822,13.373,-62.977,53.577,-97.995,4.905,-124.397,-43.545,-94.287,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
119,,6,1,6,2,0,2,0,0,0,0,255,255,255,62,4663.48,"하루（Haru）",R,0,54,110,1.359,-0.145,0.477,1.921,0.577,1.515,-36.44,76.099,100,0,0,2,"",0,0,-2.265,0,0,6,"=","=","=","=","=","=","=","=","=",2,L,"檸檬の残骸",190,80,0.409,3,44,W,Y,1,4664.673,183,241,47,59,42,,134,114,-11.582,-23.627,0.256,1.003,-20.797,0.89,0,0.905,-43.374,-114.668,-69.65,4663.814,2.157,-25.127,4665.88,5,17.198,0.055,-58.769,0,0,,4670.033,,,,,,,,,,,,,4669.99,6,,147,128,,,,,,,,,,,,,,,,,,,-0.047,-36.999,-0.004,-18.105,-20.892,-47.723,-13.127,-64.78,25.24,-49.775,13.179,-63.605,56.846,-98.897,3.806,-122.484,-43.755,-95.533,0.098,-36.749,,"Megu3568",-0.007,-17.988,,"濃いめのラー油",-20.181,-46.141,76,"Fresh825",-13.123,-64.629,,"Muna_328",25.233,-49.763,,"schmoneymikey",13.175,-63.585,96,"Dοpi",56.843,-98.896,,"うよすま",3.798,-122.453,,"Sabo_10",-43.738,-95.449,,4673.399,-0.774,-37.49,,,,4669.444,-18.744,-39.876,,,,,,,4666.572,17.269,-59.948,,,,,,,,,,,,,,,,4672.274,-17.697,-40.169,,,,,,,4667.608,12.636,-56.294,,,,,,,,,,"",2,,,,,,,,,,,,,0,"schmoneymikey",,,,176,""
