id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
88,,4,1,1,2,0,0,2,0,0,1,255,255,4,43,2360.302,"ddil_ddil69",R,32,66,119,-1.357,0.227,0.523,1.617,-1.004,1.862,-36.69,28.749,0,100,0,0,250,106.956,51.375,0,0,0,3,R,"_Gosomi",175.2,85.368,0.474,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,2361.022,,,,,,,,,,,,,,,,,,,,,,,,0.202,-37.407,0.048,-17.044,-20.786,-46.763,-13.99,-63.106,22.147,-50.395,6.668,-62.752,40.915,-90.664,0,-109.86,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2365.601,-0.319,-37.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,2363.168,,0,""
89,,4,1,1,2,0,1,2,0,0,1,255,255,4,44,2374.166,"ddil_ddil69",R,3,67,108,-4.632,0.386,0.505,1.612,-1.086,1.846,-36.69,29.923,0,70,30,4,-490.909,0,15.094,-2.489,-10.864,0,3,R,"_Gosomi",175.2,85.368,0.474,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,2377.734,,,,,,,,,,,,,,,,,,,,,,2382.652,1,0.206,-37.242,0.039,-17.016,-20.87,-46.726,-14.208,-63.828,22.472,-51.739,7.533,-61.861,40.907,-90.657,0,-109.84,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2398.583,-0.356,-37.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,2382.335,,0,""
90,,4,1,1,2,0,2,2,0,0,1,255,255,4,45,2411.674,"ddil_ddil69",R,32,65,118,1.074,-0.438,0.766,1.449,0.054,1.398,-36.69,44.57,0,66,34,2,250,36.944,55.731,0,0,0,3,R,"_Gosomi",175.2,85.368,0.474,3,37,W,Y,1,2412.831,185,63,105,98,61,145,87,2.367,-6.15,0.199,0.824,-20.737,-0.73,0,0.432,-63.769,596.338,17.735,2411.261,1.558,-38.755,2412.675,5,2.191,0.057,-56.985,0,0,,,,,,,,,,,2417.824,,,,2417.565,0,,147,2,,,,,,,,,,,,,,,,,,,0.332,-37.511,0.03,-17.519,-20.919,-46.794,-15.358,-62.782,21.986,-51.054,7.42,-61.798,40.915,-90.664,0,-109.85,-40.815,-90.564,0.231,-36.93,,"Amellaid",0.007,-17.581,,"레이나2",-20.62,-46.747,,"ByeolBam",-15.346,-62.746,,"yumi2012",21.995,-50.196,,"CoalCat",7.145,-61.14,106,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,2416.89,-18.14,-40.289,,,,,,,2415.007,2.321,-57.833,,,,,,,,,,,,,,,,,,,,,,,,,2415.747,-0.857,-56.331,,,,,,,,,,"",2,0,"CoalCat",,,2417.824,10,""
91,SIDE,4,1,1,2,0,0,2,0,0,0,255,255,255,,2419.323,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.402,-0.177,-38.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,64,""
92,,4,0,1,2,0,0,0,0,0,0,255,255,255,38,2457.226,"펜케이크",L,26,100,140,-0.955,0.816,-0.469,1.799,-0.064,1.574,-36.39,26.445,90,10,0,2,-19.926,-150,-4.945,0,0,0,1,L,"Amellaid",190,80,0.44,0,37,W,Y,1,2458.143,255,162,2,0,27,29,51,-61.98,-41.998,-0.027,1.033,-19.721,-1,0,0.387,-451.368,-28.831,-394.253,2455.755,0.429,-20.227,2461.701,,18.253,0.058,-40.211,1,0,,2463.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-37.083,0.056,-17.518,-21.912,-49.528,-11.029,-64.291,22.554,-48.238,12.706,-64.856,40.937,-90.684,9.684,-121.715,-40.837,-90.584,-0.378,-37.095,,"아침땅_",0.058,-17.522,,"즉석카레",-20.924,-49.552,,"_Gosomi",-10.445,-64.151,,"-라후이-",22.186,-48.35,93,"muyang_",12.711,-64.832,,"AI",40.9,-90.65,,"うよすま",9.026,-121.497,,"AI",-40.8,-90.55,,2471.928,1.826,-37.904,,,,,,,,,,2464.296,18.237,-40.192,,,,,,,,,,,,,,,,,,,,,,,,,2471.026,16.592,-39.763,,,,,,,,,,,,,"",2,0,"Mini_ByeolBam",,,,96,""
93,,4,0,1,2,0,0,0,1,0,0,11,255,255,39,2491.311,"펜케이크",L,24,89,132,0.287,-0.285,-0.368,1.824,0.405,1.654,-36.39,28.12,93,7,0,2,-189.447,211.159,-19.664,0,0,1,5,R,"CoalCat",174.6,83,0.397,5,37,W,Y,1,2492.403,160,97,119,82,58,145,113,25.385,7.751,0.046,0.888,-20.864,0.15,0,0.41,511.946,250.253,187.842,,,,2495.168,7,-19.395,2.793,-117.135,0,0,,2497.802,,,,,,,,,,2491.613,,,2497.82,1,,456,0,,,,,,,,,,,,,,,,,,,0.028,-37.215,0.028,-17.589,-20.009,-41.403,-15.133,-60.652,19.353,-46.535,7.787,-64.104,40.922,-90.671,-4.481,-109.454,-40.822,-90.571,-0.509,-37.212,,"아침땅_",0.017,-17.603,,"즉석카레",-19.771,-43.983,57,"_Gosomi",-14.909,-60.163,,"-라후이-",19.479,-46.604,,"muyang_",7.776,-64.1,,"AI",40.9,-90.65,,"うよすま",-5.29,-109.283,115,"AI",-40.8,-90.55,,2507.376,-0.197,-38.359,,,,2502.104,-22.417,-40.25,,,,,,,,,,,,,2497.831,-19.592,-118.014,,,,,,,,,,2505.831,-18.017,-38.89,,,,,,,,,,,,,2499.023,-19.402,-112.801,,,,"",1,0,"うよすま",,,,76,""
94,,4,0,1,2,0,0,1,1,0,0,11,255,255,40,2524.506,"펜케이크",L,26,91,140,0.019,-1.078,-0.444,1.591,0.05,0.836,-36.39,18.556,50,50,0,1,-20.771,-150,-9.028,0,0,2,3,R,"ByeolBam",175,90,0.5,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,-37.274,0.037,-17.536,-18.69,-39.821,-15.958,-62.154,20.407,-45.617,8.654,-62.815,40.922,-90.67,-5.045,-112.133,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2528.237,0.067,-37.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
95,,4,0,1,2,1,0,1,1,0,0,11,255,255,41,2540.704,"펜케이크",L,31,84,136,0.376,-0.872,-0.403,1.695,0.096,1.04,-36.39,14.351,57,43,0,2,59.99,-49.932,-25.274,0,0,2,3,R,"ByeolBam",175,90,0.5,5,37,W,Y,1,2541.62,226,113,126,104,35,145,122,0,30.399,0.067,0.666,-20.525,0.2,0,0.272,213.872,550.422,106.276,2539.568,-9.638,-36.326,2542.448,8,-39.315,0.056,-79.828,1,0,,2547.23,,,,2547.594,,,,,,2541.73,,,,,,,,,,,,,,,,,,,,2549.134,5,,,,,-0.076,-37.165,0.035,-17.511,-18.882,-41.297,-15.832,-62.185,20.229,-44.679,8.728,-62.27,40.915,-90.664,-3.751,-111.49,-40.815,-90.564,-0.361,-37.071,,"아침땅_",0.033,-17.517,,"즉석카레",-19.342,-45.767,,"_Gosomi",-15.79,-62.136,,"-라후이-",19.548,-45.367,,"muyang_",9.229,-62.149,82,"AI",40.9,-90.65,,"うよすま",-3.75,-111.462,,"AI",-40.8,-90.55,,2553.025,-0.634,-43.17,,,,,,,,,,,,,2548.543,0.828,-58.632,,,,,,,,,,,,,,,,,,,,,,,,,2552.061,-0.445,-56.882,,,,,,,,,,"",2,0,"AI",2547.594,,,66,""
96,,4,0,1,2,0,0,1,1,1,0,13,11,255,42,2569.914,"펜케이크",L,0,64,117,-0.933,-1.047,-0.533,1.628,-0.363,0.984,-36.39,21.195,61,39,0,2,-18.861,0,-29.193,0,0,3,2,R,"레이나2",180.3,80.17,0.398,3,37,W,Y,1,2571.03,255,97,87,95,43,145,83,25.591,21.779,-0.192,0.683,-20.909,1,0,0.108,186.716,349.372,450.64,2572.328,-29.37,-78.01,2573.061,8,-29.954,0.319,-79.014,1,0,,2576.451,2592.451,,,2578.864,2592.868,,2580.715,2591.975,,,2570.471,,,,,,,,,,,,,,,,,,,2579.216,5,,,,,-0.008,-37.271,0.039,-17.624,-19.517,-45.605,-15.989,-61.373,21.473,-47.206,8.718,-61.723,40.915,-90.664,-6.551,-113.599,-40.815,-90.564,-0.45,-37.313,,"아침땅_",0.023,-17.631,124,"즉석카레",-20.287,-43.058,,"_Gosomi",-15.999,-61.333,,"-라후이-",21.002,-46.952,,"muyang_",8.719,-61.712,71,"AI",40.9,-90.65,,"うよすま",-6.499,-113.352,,"AI",-40.8,-90.55,,2608.168,0.295,-37.137,2589.686,13.15,-11.441,,,,,,,,,,2578.884,-0.117,-60.047,,,,,,,,,,,,,2607.336,1.223,-19.521,,,,,,,,,,2583.704,-1.174,-50.102,,,,,,,,,,"",2,0,"AI",2578.864,2580.715,2591.975,82,""
97,,4,0,1,3,0,0,1,0,1,1,255,12,13,43,2624.613,"펜케이크",L,13,87,127,1.758,-0.926,-0.392,1.792,0.513,1.516,-36.39,31.349,92,8,0,2,175.968,400,6.308,0,0,4,4,R,"yumi2012",174.1,85.003,0.5,3,37,W,Y,1,2625.73,255,94,27,37,0,94,96,-30,-10.675,0.389,0.454,-19.801,0.18,0,0.278,590.392,104.031,-24.806,2623.008,0.517,-20.485,2625.141,5,7.002,0.182,-55.069,0,0,,2631.254,,,,,,,,,,,2624.844,2631.503,2631.141,4,,147,2,,,,,,,,,,,,,,,,,,,0.111,-37.248,0.028,-17.562,-21.182,-48.042,-16.373,-62.43,19.501,-40.702,9.889,-62.085,40.915,-90.664,-4.608,-113.757,-40.815,-90.564,-0.134,-37.507,,"아침땅_",0.028,-17.554,,"즉석카레",-20.89,-48.214,67,"_Gosomi",-16.291,-62.338,,"-라후이-",18.178,-44.777,,"muyang_",11.141,-62.477,102,"AI",40.9,-90.65,,"うよすま",-4.176,-113.406,,"AI",-40.8,-90.55,,2636.874,-0.326,-38.323,,,,2630.491,-18.7,-39.741,,,,,,,2627.916,7.28,-56.191,,,,,,,,,,,,,,,,2635.599,-17.105,-39.424,,,,,,,2629.191,1.868,-55.233,,,,,,,,,,"",2,0,"muyang_",2627.549,2629.884,,70,""
98,,4,0,1,3,0,0,2,0,1,1,255,12,13,44,2653.52,"펜케이크",L,26,83,135,1.37,-0.921,-0.337,1.614,0.546,0.918,-36.39,11.002,58,42,0,0,46.143,-150,-32.519,0,0,5,0,R,"ddil_ddil69",175.8,89.974,0.401,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2670.371,2668.716,,,,,,,,,,,,,,,,,,,,,,,,-0.013,-37.047,0.033,-17.541,-21.109,-47.938,-13.672,-63.908,19.17,-43.21,10.102,-63.074,40.915,-90.664,-4.736,-115.54,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2657.929,0.398,-37.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",2656.342,2656.387,,0,""
99,,4,0,1,3,0,1,2,0,1,1,255,12,13,45,2670.56,"펜케이크",L,26,93,140,1.16,0.38,-0.331,1.831,0.578,1.678,-36.39,19.892,89,11,0,0,-46.826,-150,-9.005,0,0,5,0,R,"ddil_ddil69",175.8,89.974,0.401,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2688.841,2687.888,,,,,,,,,,,,,,,,,,,,,,,,0.002,-37.168,0.064,-17.614,-20.896,-48.424,-13.63,-63.966,20.161,-43.989,10.619,-63.121,40.915,-90.664,-4.764,-111.843,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2675.962,0.074,-37.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",2673.243,2673.406,,0,""
100,,4,0,1,3,0,2,2,0,1,1,255,12,13,46,2689.837,"펜케이크",L,0,81,132,-0.657,-1.039,-0.513,1.634,-0.27,0.989,-36.39,19.911,63,37,0,0,0,0.208,-33.97,0,0,5,0,R,"ddil_ddil69",175.8,89.974,0.401,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,2692.649,5,,578,0,,,,,,,,,,,,,,,,,,,-0.091,-36.996,0.028,-17.674,-20.851,-48.196,-13.599,-63.939,18.411,-44.515,10.714,-65.897,40.915,-90.664,-4.289,-112.861,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
101,SIDE,4,0,1,3,0,0,2,0,1,1,255,12,13,,2695.335,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
102,,5,1,1,3,0,0,0,0,0,0,255,255,255,46,2725.921,"ddil_ddil69",R,36,72,123,-2.826,1.47,0.254,1.6,-1.41,2.615,-36.69,7.611,0,55,45,2,107.607,142.891,37.264,0,0,1,5,R,"muyang_",171.9,80,0.498,3,37,W,Y,1,2727.043,255,173,56,57,41,137,40,-85.432,82.473,-0.525,1.376,-20.354,-1,0,0.955,317.256,-340.725,-378.491,2724.301,-1.302,-20.463,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328,-37.392,-0.001,-17.197,-20.908,-46.913,-12.76,-62.488,23.784,-54.486,8.991,-63.166,40.915,-90.664,0,-109.86,-40.815,-90.564,-0.207,-36.935,,"Amellaid",-0.099,-17.19,,"레이나2",-20.575,-47.017,,"ByeolBam",-13.155,-63.437,,"yumi2012",23.785,-54.486,,"CoalCat",8.649,-63.093,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
103,,5,1,1,3,0,1,0,0,0,0,255,255,255,47,2741.491,"ddil_ddil69",R,32,75,126,-0.607,0.135,0.421,1.364,-0.637,1.773,-36.69,26.95,0,39,61,2,250,78.706,51.637,0,0,1,5,R,"muyang_",171.9,80,0.498,3,37,W,Y,1,2742.592,255,92,68,50,16,138,41,9.342,4.585,-0.112,0.963,-20.381,-0.1,0,0.863,-553.082,218.258,80.401,2740.701,-1.158,-31.34,2741.821,0,-1.528,0.113,-34.694,0,2,,2747.949,,,,,,,,,,,,,2747.551,1,,147,32,,,,,,,,,,,,,,,,,,,0.187,-37.218,0.04,-17.202,-20.714,-46.929,-13.407,-63.937,24.614,-52.967,9.357,-64.218,40.907,-90.657,0,-109.85,-40.808,-90.557,0.003,-36.993,96,"Amellaid",-0.027,-17.303,,"레이나2",-20.455,-46.857,73,"ByeolBam",-13.401,-63.925,,"yumi2012",24.624,-52.972,,"CoalCat",9.437,-63.492,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,2744.5,-1.89,-35.888,,,,2746.901,-19.248,-39.967,,,,,,,,,,,,,,,,,,,2746.096,-8.109,-39.59,,,,2749.847,-18.385,-39.675,,,,,,,,,,,,,,,,,,,"",2,0,"ddil_ddil69",,,,40,""
104,,5,1,1,3,0,0,1,0,0,0,255,255,255,48,2787.709,"ddil_ddil69",R,32,59,114,-3.385,1.525,0.166,1.641,-1.82,2.744,-36.69,10.648,0,58,42,1,210.267,200,58.979,0,0,2,2,R,"즉석카레",174.9,92.596,0.402,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,-37.241,-0.002,-17.318,-20.823,-46.833,-13.007,-63.967,23.425,-53.526,8.674,-63.624,40.944,-90.691,0,-109.89,-40.844,-90.591,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2792.962,-0.548,-37.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
105,,5,1,1,3,1,0,1,0,0,0,255,255,255,49,2803.806,"ddil_ddil69",R,32,72,123,-1.123,-0.55,0.364,1.229,-0.899,1.295,-36.69,26.885,0,63,37,2,250,1.357,36.9,0,0,2,2,R,"즉석카레",174.9,92.596,0.402,3,37,W,Y,1,2804.987,182,147,35,44,17,120,67,21.572,61.236,-0.203,0.793,-20.948,1,0,0.26,167.201,-345.115,461.454,2803.581,-22.144,-33.914,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,-37.257,0.004,-17.319,-20.87,-46.784,-13.535,-63.785,23.483,-53.516,8.701,-63.661,40.907,-90.657,0,-109.85,-40.807,-90.557,-0.396,-36.995,,"Amellaid",-0.047,-17.375,,"레이나2",-20.582,-46.729,,"ByeolBam",-13.542,-63.772,,"yumi2012",23.381,-53.433,,"CoalCat",8.636,-63.498,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
106,,5,1,1,3,1,1,1,0,0,0,255,255,255,50,2821.456,"ddil_ddil69",R,32,68,121,0.619,-1.35,0.541,1.169,-0.076,1.082,-36.69,39.945,0,0,100,2,201.499,200,37.365,0,0,2,2,R,"즉석카레",174.9,92.596,0.402,3,37,W,Y,1,2822.599,255,200,47,71,40,135,112,-30,-15.304,0.122,0.58,-21.356,0.85,0,0.255,-209.088,256.239,-500.623,2819.648,0.365,-22.253,2821.741,5,10.166,1.515,-58.53,0,0,,,,,,,,,,,,,,,2827.582,2,,147,2,,,,,,,,,,,,,,,,,,,0.296,-37.332,0.014,-17.345,-21.13,-46.777,-13.167,-64.574,23.383,-53.098,8.91,-64.911,40.908,-90.657,0,-109.85,-40.808,-90.557,-0.085,-36.732,,"Amellaid",-0.039,-17.415,,"레이나2",-21.038,-46.644,86,"ByeolBam",-13.16,-64.567,,"yumi2012",23.375,-53.1,,"CoalCat",8.871,-64.782,101,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,2830.406,-0.618,-38.632,,,,2826.925,-17.766,-40.59,,,,,,,2824.662,10.595,-59.938,,,,,,,,,,,,,,,,2829.329,-17.674,-39.879,,,,,,,2825.457,6.369,-57.756,,,,,,,,,,"",2,0,"CoalCat",,,,42,""
107,,5,1,1,3,0,0,2,0,0,0,255,255,255,51,2845.036,"ddil_ddil69",R,32,58,113,-1.926,0.134,0.303,1.372,-1.183,1.798,-36.69,16.141,0,47,53,4,182.665,70.98,29.991,0,0,3,7,R,"うよすま",175.4,85.375,0.502,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,-37.08,0.019,-17.412,-20.877,-46.809,-13.894,-64.368,22.757,-53.987,8.734,-65.007,40.915,-90.664,0,-109.86,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2849.916,-0.314,-37.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
108,,5,1,1,3,0,1,2,0,0,0,255,255,255,52,2861.905,"ddil_ddil69",R,29,64,117,-3.529,0.394,0.316,1.33,-1.125,1.651,-36.69,27.284,0,80,20,4,-243.851,-176.501,-7.403,0,0,3,7,R,"うよすま",175.4,85.375,0.502,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,-37.36,0.034,-17.434,-20.927,-46.756,-13.88,-64.328,22.711,-54.008,8.904,-64.946,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2867.053,-0.503,-37.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
109,,5,1,1,3,0,2,2,0,0,0,255,255,255,53,2880.822,"ddil_ddil69",R,3,57,89,-3.057,0.004,0.434,1.331,-0.383,1.654,-36.69,33.748,0,61,39,1,-395.861,0,13.872,0,0,3,7,R,"うよすま",175.4,85.375,0.502,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,-37.206,0.018,-17.387,-20.822,-46.801,-13.88,-64.316,22.55,-54.095,8.93,-64.927,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,2885.631,-0.344,-37.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
110,,5,1,1,3,1,2,2,0,0,0,255,255,255,54,2898.518,"ddil_ddil69",R,32,69,121,1.361,-0.452,0.592,1.257,0.162,1.394,-36.69,31.421,0,58,42,0,250,35.562,15.817,0,0,3,7,R,"うよすま",175.4,85.375,0.502,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,2901.245,3,,578,0,,,,,,,,,,,,,,,,,,,0.346,-37.241,0.008,-17.355,-20.513,-46.774,-13.875,-64.301,22.58,-54.166,8.917,-64.929,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
111,SIDE,5,1,1,3,0,0,2,0,0,0,255,255,255,,2903.486,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
112,,5,0,1,3,0,0,0,0,0,0,255,255,255,47,2943.807,"펜케이크",L,28,90,140,0.252,-0.456,-0.49,1.827,0.121,1.24,-36.39,29.032,92,8,0,0,3.358,-83.819,-6.021,0,0,0,1,L,"Amellaid",190,80,0.44,,38,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051,-37.077,0.018,-17.522,-20.955,-48.719,-8.857,-66.02,20.613,-46.01,14.686,-64.2,40.922,-90.671,5.427,-119.1,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
