id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
166,,8,0,3,5,0,2,0,0,0,0,255,255,255,78,3948.675,"HANA_ARASHI",R,26,98,140,-1.343,0.534,0.348,2.051,-0.706,1.8,-36.544,34.644,83,17,0,2,80.943,-150,12.099,0,0,6,2,L,"_Chun",190,80,0.445,3,89,W,Y,1,3949.585,255,126,22,19,10,72,72,12.622,-40.457,-0.192,1.181,-19.752,0.18,0,0.253,142,-582.099,31.576,3950.553,22.727,-43.306,3950.769,4,20.312,0.887,-41.093,0,0,,,,,,,,,,,,,,,3951.687,6,,453,0,,,,,,,,,,,,,,,,,,,-0.025,-37.635,-0.034,-17.213,-19.104,-45.887,-9.34,-65.369,21.788,-48.076,12.619,-63.695,40.907,-90.657,7.991,-122.789,-40.807,-90.557,0.155,-36.888,,"Ainy4／あいにゃ",-0.088,-17.252,,"SUGUN",-19.269,-45.816,,"_Gosomi",-9.703,-65.129,,"ke ro",21.722,-47.929,120,"CoalCat",12.572,-63.585,,"AI",40.9,-90.65,,"うよすま",8.512,-121.044,,"AI",-40.8,-90.55,,,,,,,,,,,,,,3951.697,20.959,-41.96,,,,,,,,,,,,,,,,,,,,,,,,,3952.866,15.557,-40.733,,,,,,,,,,,,,"",1,0,"ke ro",,,,64,""
167,,8,0,3,5,0,0,1,0,0,0,255,255,255,79,3972.369,"HANA_ARASHI",R,29,88,140,-1.787,0.134,0.381,1.969,-0.554,1.525,-36.544,26.709,100,0,0,4,-176.346,-150,7.118,0,0,7,6,L,"ddil_ddil69",175.8,89.974,0.401,,66,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,-37.584,-0.031,-17.211,-19.525,-45.553,-8.547,-66.186,23.276,-48.215,12.613,-62.881,40.922,-90.671,6.124,-114.168,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
168,,8,0,3,5,0,1,1,0,0,0,255,255,255,80,3987.263,"HANA_ARASHI",R,10,66,109,-1.676,1.273,0.339,2.282,-0.749,2.914,-36.544,43.321,93,7,0,2,5.2,400,-29.618,0,0,7,6,L,"ddil_ddil69",175.8,89.974,0.401,3,39,W,Y,1,3988.504,255,66,54,42,25,136,87,-33.183,-10.237,-0.282,1.188,-20.09,-0.47,0,0.17,-425.396,-101.068,410.882,3987.719,0.028,-21.782,3990.277,5,6.53,0.168,-56.667,0,0,,,,,,,,,,,,,,,3993.73,7,,147,2,,,,,,,,,,,,,,,,,,,0.076,-37.647,-0.016,-17.186,-19.829,-45.383,-8.618,-66.162,22.543,-48.153,12.672,-62.468,40.915,-90.664,6.458,-114.956,-40.815,-90.564,0.313,-36.996,,"Ainy4／あいにゃ",-0.033,-17.21,,"SUGUN",-19.59,-45.537,85,"_Gosomi",-8.557,-66.116,,"ke ro",22.45,-47.974,,"CoalCat",12.636,-62.375,107,"AI",40.9,-90.65,,"うよすま",5.611,-114.968,,"AI",-40.8,-90.55,,3996.493,3.359,-37.448,,,,3993.124,-17.968,-40.43,,,,,,,3991.183,6.684,-57.861,,,,,,,,,,,,,,,,3995.206,-17.718,-39.938,,,,,,,3991.867,4.038,-55.833,,,,,,,,,,"",2,0,"CoalCat",,,,38,""
169,,8,0,3,5,0,0,2,0,0,0,255,255,255,81,4014.825,"HANA_ARASHI",R,32,89,140,2.375,1.683,0.646,2.16,0.678,2.31,-36.544,50.927,79,21,0,2,250,-150,20.368,0,0,0,3,R,"Pugeuk",160,85.842,0.349,3,66,W,Y,1,4015.891,164,33,82,43,10,139,86,63.58,59.148,0.444,1.242,-19.441,-0.27,0,0.417,-30.781,572.187,-177.918,4020.277,-55.248,-43.655,,,,,,0,0,,,,,4025.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,-37.502,-0.023,-17.176,-19.767,-45.187,-14.924,-62.886,21.598,-52.161,10.131,-63.152,40.93,-90.677,-3.752,-106.101,-40.83,-90.577,0.57,-36.791,,"Ainy4／あいにゃ",-0.027,-17.207,,"SUGUN",-19.802,-45.369,,"_Gosomi",-14.87,-62.817,,"ke ro",21.077,-51.236,,"CoalCat",10.153,-62.933,,"AI",40.9,-90.65,,"うよすま",-3.727,-106.083,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
170,,8,0,3,5,0,1,2,0,0,0,255,255,255,82,4037.01,"HANA_ARASHI",R,26,89,140,0.512,0.93,0.515,2.058,0.071,1.919,-36.544,40.321,58,42,0,2,98.701,-150,8.657,0,0,0,3,R,"Pugeuk",160,85.842,0.349,3,74,W,Y,0,4038.045,9,73,15,6,9,9,46,91.083,-86.319,0.08,1.074,-19.854,0.25,0.429,0.683,-569.16,-189.23,-15.769,,,,4041.761,1,-11.405,3.045,-21.478,0,0,,,,,,,,,,,,,,,4042.706,0,,450,0,,,,,,,,,,,,,,,,,,,0.091,-37.536,-0.045,-17.251,-19.691,-45.525,-16.045,-62.25,20.761,-53.05,10.249,-63.891,40.922,-90.67,-4.986,-106.162,-40.815,-90.564,0.166,-36.653,,"Ainy4／あいにゃ",-0.048,-17.261,,"SUGUN",-19.113,-44.925,,"_Gosomi",-16.056,-62.178,,"ke ro",19.646,-51.27,,"CoalCat",10.315,-63.829,,"AI",40.9,-90.65,,"うよすま",-5.205,-105.906,,"AI",-40.8,-90.55,,,,,4042.714,-11.574,-21.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"Ainy4／あいにゃ",,,,16,""
171,SIDE,8,0,3,5,0,0,2,0,0,0,255,255,255,,4043.565,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
172,,9,1,3,5,0,0,0,0,0,0,255,255,255,72,4078.654,"Pring__",R,13,84,109,-0.996,-1.151,0.373,1.411,0.226,1.278,-36.191,28.349,0,100,0,1,-386.885,300,18.012,0,0,4,1,L,"Ainy4／あいにゃ",188.5,85,0.51,,57,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,-37.259,0.004,-17.09,-19.974,-45.451,-15.876,-60.761,24.84,-49.893,12.787,-59.323,58.872,-109.945,0,-109.88,-30.666,-106.446,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
173,,9,1,3,5,1,0,0,0,0,0,255,255,255,73,4093.838,"Pring__",R,13,91,113,-3.076,-0.955,0.108,1.27,-0.596,1.406,-36.191,14.417,13,87,0,3,-390.434,300,47.893,-0.302,-20.863,4,1,L,"Ainy4／あいにゃ",188.5,85,0.51,,57,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,-36.978,-0.048,-17.063,-19.967,-45.492,-15.89,-60.736,24.855,-49.896,13.147,-59.448,58.86,-109.952,0,-109.85,-30.233,-106.261,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,"",,,,0,""
174,,9,1,3,5,3,0,0,0,0,0,255,255,255,74,4121.144,"Pring__",R,3,77,105,1.993,0.461,0.616,1.472,1.622,1.923,-36.191,55.749,0,100,0,1,-413.967,0,-0.099,0,0,4,1,L,"Ainy4／あいにゃ",188.5,85,0.51,,57,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4129.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,-37.21,0.008,-17.061,-20.042,-44.727,-14.439,-61.501,24.951,-49.207,13.09,-59.503,59.664,-109.094,0,-109.86,-30.065,-105.441,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,"",,,,0,""
175,,9,1,3,5,0,0,0,1,0,0,1,255,255,75,4141.689,"Pring__",R,32,81,132,1.909,0.121,0.313,1.563,0.524,1.586,-36.191,40.262,37,63,0,1,215.099,-115.235,-2.764,0,0,5,0,R,"HANA_ARASHI",190,90,0.25,,66,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4142.593,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071,-37.363,-0.125,-17.18,-19.719,-40.537,-15.523,-56.767,24.686,-49.384,5.385,-60.921,59.658,-109.098,0,-109.86,-51.025,-96.774,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
176,,9,1,3,5,1,0,0,1,0,0,1,255,255,76,4157.004,"Pring__",R,26,82,134,0.525,0.062,0.302,1.53,0.01,1.48,-36.191,36.143,15,85,0,0,153.849,-199.141,5.948,0,0,5,0,R,"HANA_ARASHI",190,90,0.25,,66,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4171.277,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135,-37.102,-0.026,-17.017,-19.781,-40.601,-15.69,-56.741,22.354,-48.846,5.415,-60.948,59.658,-109.098,0,-109.85,-51.068,-96.794,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
177,,9,1,3,5,1,1,0,1,0,0,1,255,255,77,4171.331,"Pring__",R,13,83,108,-2.52,-1.295,0.165,1.179,-0.419,1.212,-36.191,23.698,23,77,0,1,-372.205,300,28.678,-0.792,-17.235,5,0,R,"HANA_ARASHI",190,90,0.25,,51,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4189.539,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022,-36.954,-0.002,-17.098,-19.637,-40.717,-16.183,-56.589,22.079,-48.451,6.1,-62.03,59.165,-108.514,0,-109.85,-51.064,-96.802,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
178,,9,1,3,5,2,1,0,1,0,0,1,255,255,78,4189.652,"Pring__",R,13,79,105,-1.44,-0.842,0.224,1.317,0.075,1.51,-36.191,22.137,15,85,0,0,-372.687,300,44.148,0,0,5,0,R,"HANA_ARASHI",190,90,0.25,,51,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-37.103,0.048,-16.866,-19.877,-40.736,-16.517,-56.652,22.104,-48.408,5.889,-61.904,59.157,-108.526,0,-109.85,-51.01,-96.766,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
179,,9,1,3,5,2,2,0,1,0,0,1,255,255,79,4205.938,"Pring__",R,13,84,123,-2.42,-0.947,0.199,1.287,-0.471,1.339,-36.191,24.907,0,100,0,4,-390.434,300,25.94,0,0,5,0,R,"HANA_ARASHI",190,90,0.25,,51,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4206.195,,,4208.676,5,,578,0,,,,,,,,,,,,,,,,,,,-0.097,-36.944,-0.022,-17.069,-19.877,-40.643,-16.485,-56.905,23.398,-49.699,6.467,-62.103,49.191,-97.028,0,-109.85,-51.005,-96.713,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
180,,9,1,3,5,0,0,1,1,0,0,1,255,255,80,4225.045,"Pring__",R,13,76,102,-1.106,-0.166,0.27,1.522,0.217,1.952,-36.191,24.312,27,73,0,2,-354.363,300,27.509,0,0,6,4,R,"ke ro",190,80,0.396,3,66,W,Y,1,4226.229,255,130,63,94,64,139,98,8.854,51.977,-0.267,0.858,-19.657,0.93,0,0.717,506.443,125.235,296.364,4226.794,-29.258,-41.775,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-37.119,-0.032,-17.124,-19.66,-41.14,-15.067,-56.093,22.752,-48.326,8.618,-62.296,49.248,-96.963,0,-109.85,-51.077,-96.8,-0.355,-36.782,,"소솨소솨",-0.087,-17.306,,"_Chun",-19.95,-42.516,,"Pugeuk",-15.042,-55.941,,"Muna_328",22.756,-48.301,,"Kr_Luna",7.076,-62.173,,"ddil_ddil69",49.202,-96.997,,"AI",0,-109.84,,"눈꽃",-51.071,-96.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
181,,9,1,3,5,0,1,1,1,0,0,1,255,255,81,4240.843,"Pring__",R,3,83,107,-0.629,-0.298,0.393,1.29,0.598,1.451,-36.191,34.722,0,100,0,2,-486.364,0,13.368,0,0,6,4,R,"ke ro",190,80,0.396,3,66,W,Y,1,4241.99,255,87,45,57,49,134,115,32.252,44.943,-0.204,0.93,-20.208,0.76,0,0.667,476.446,-64.014,359.028,4245.803,-71.274,-90.055,4247.178,8,-70.734,0.318,-91.247,0,0,,,,,,,,,,,,4241.696,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-37.003,-0.039,-17.143,-19.922,-41.086,-16.53,-55.657,21.234,-48.472,8.563,-61.154,48.862,-95.007,0,-109.85,-48.601,-93.598,-0.155,-36.989,,"소솨소솨",-0.109,-17.316,,"_Chun",-20.064,-44.956,,"Pugeuk",-16.63,-55.77,,"Muna_328",21.274,-48.236,,"Kr_Luna",8.684,-61.104,,"ddil_ddil69",48.862,-95.007,,"AI",0,-109.84,,"눈꽃",-48.599,-93.584,91,,,,,,,,,,,,,,,,,,,,,,,,,4248.141,-69.966,-90.808,,,,,,,,,,,,,,,,,,,,,,,,,4249.459,-66.682,-84.746,"",3,0,"눈꽃",,,,8,""
182,,9,1,3,5,0,2,1,1,0,0,1,255,255,82,4264.419,"Pring__",R,3,79,106,-0.087,-0.297,0.534,1.486,0.724,1.444,-36.191,44.779,0,100,0,2,-423.055,0,2.116,0,0,6,4,R,"ke ro",190,80,0.396,3,66,W,Y,1,4265.58,255,161,44,74,54,133,80,-30,54.943,-0.049,0.872,-19.999,1,0,0.877,-0.091,-548.867,-242.375,4264.711,-1.976,-21.362,,,,,,0,0,,,,,,4268.24,,,,,,4284.563,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,-37.16,-0.017,-17.093,-19.959,-40.835,-17.992,-56.187,20.985,-48.014,5.779,-61.332,46.839,-97.379,0,-109.85,-53.602,-95.453,0.035,-37.008,,"소솨소솨",-0.098,-17.224,,"_Chun",-19.127,-45.094,,"Pugeuk",-18.026,-56.204,,"Muna_328",20.996,-48.157,,"Kr_Luna",3.925,-61.254,,"ddil_ddil69",46.843,-97.357,,"AI",0,-109.84,,"눈꽃",-52.195,-96.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",4268.24,,,0,""
183,,9,1,3,5,0,2,1,1,0,0,1,255,255,83,4284.536,"Pring__",R,32,78,128,2.486,0.288,0.353,1.582,0.712,1.649,-36.191,41.338,21,79,0,2,250,-157.695,-6.612,0,0,6,4,R,"ke ro",190,80,0.396,3,66,W,Y,1,4285.645,119,50,101,57,33,137,91,63.119,-63.894,0.496,1.057,-19.079,-0.54,0,0.547,-580.08,153.322,-0.067,4289.527,58.471,-53.388,,,,,,0,0,,,,,,,,,,,,4292.382,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,-37.156,0.03,-17.071,-19.984,-40.962,-16.945,-55.491,20.954,-46.869,7.369,-61.891,47.61,-96.125,0,-109.84,-51.93,-94.906,0.043,-37.046,,"소솨소솨",-0.041,-17.212,,"_Chun",-19.434,-44.124,,"Pugeuk",-16.754,-55.445,,"Muna_328",20.839,-47.194,,"Kr_Luna",5.808,-61.843,,"ddil_ddil69",47.591,-96.213,,"AI",0,-109.84,,"눈꽃",-51.936,-94.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
184,,9,1,3,5,0,2,1,1,0,0,1,255,255,84,4303.138,"Pring__",R,13,79,105,0.155,-0.523,0.433,1.405,0.723,1.7,-36.191,39.705,20,80,0,2,-358.406,300,4.115,0,0,6,4,R,"ke ro",190,80,0.396,3,66,W,Y,1,4304.323,255,119,57,86,46,137,101,93.359,84.095,-0.583,1.439,-20.898,0.91,0,0.77,105.108,-143.898,572.927,,,,,,,,,0,0,,,,,,,,,,,,4321.248,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028,-37.084,-0.018,-17.126,-19.866,-41.418,-15.769,-55.958,22.941,-49.158,7.99,-61.71,48.506,-95.05,0,-109.85,-45.656,-95.325,0.014,-36.874,,"소솨소솨",-0.011,-17.308,,"_Chun",-20.294,-43.333,,"Pugeuk",-15.697,-55.796,,"Muna_328",22.983,-49.254,,"Kr_Luna",8.642,-62.209,,"ddil_ddil69",48.516,-95.104,,"AI",0,-109.84,,"눈꽃",-46.868,-95.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
185,,9,1,3,5,0,2,1,1,0,0,1,255,255,85,4321.291,"Pring__",R,3,76,114,-5.075,0.959,0.491,1.369,0.89,1.607,-36.191,48.856,0,100,0,2,-500,0,-2.417,0,0,6,4,R,"ke ro",190,80,0.396,3,66,W,Y,1,4322.449,255,126,97,61,40,145,130,29.005,-18.858,-0.318,1.226,-20.3,0.56,0,0.705,196.067,345.5,449.653,4329.569,29.208,-151.365,,,,,,0,0,,4328.422,4333.092,4338.233,4343.542,4326.903,4331.98,4337.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,-37.015,-0.02,-17.102,-19.633,-41.331,-16.097,-55.083,24.105,-49.58,9.363,-62.385,53.046,-95.384,0,-109.85,-47.42,-95.185,-0.103,-37.13,,"소솨소솨",-0.107,-17.259,,"_Chun",-20.568,-43.92,,"Pugeuk",-15.893,-55.021,,"Muna_328",24.21,-49.721,,"Kr_Luna",9.541,-62.298,,"ddil_ddil69",52.981,-95.316,,"AI",0,-109.84,,"눈꽃",-47.406,-95.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,"",4326.903,4331.98,4337.131,0,""
186,,9,1,5,5,0,0,1,0,0,0,255,255,255,86,4364.018,"Pring__",R,32,83,135,1.468,-0.137,0.374,1.501,0.344,1.364,-36.191,32.308,0,100,0,2,210.283,-174.661,6.382,0,0,0,3,R,"_Gosomi",175,85.368,0.474,3,66,W,Y,1,4365.127,179,65,102,86,42,145,86,37.518,17.108,0.273,0.882,-20.189,-0.75,0,0.35,505.175,220.527,-236.994,4369.511,-22.455,-84.413,4369.953,8,-22.662,0.454,-84.963,1,0,,4371.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-37.131,-0.043,-16.955,-19.839,-44.529,-17.02,-57.83,20.582,-48.597,10.347,-62.427,45.323,-91.608,0,-109.86,-44.215,-96.34,0.285,-37.055,,"소솨소솨",-0.112,-17.028,,"_Chun",-19.557,-45.032,,"Pugeuk",-17.131,-57.675,,"Muna_328",20.577,-48.584,,"Kr_Luna",9.271,-62.641,62,"ddil_ddil69",45.617,-92.422,,"AI",0,-109.84,,"눈꽃",-40.75,-96.902,101,4376.771,-0.49,-38.737,,,,,,,,,,,,,4373.041,-0.42,-58.967,,,,,,,4370.863,-23.391,-86.008,,,,,,,,,,,,,,,,4375.346,-0.016,-58.032,,,,,,,4371.649,-19.975,-82.083,"",2,0,"눈꽃",,,,14,""
187,,9,1,5,5,0,0,1,1,0,0,3,255,255,87,4388.14,"Pring__",R,13,80,106,-0.034,-0.707,0.505,1.575,0.634,1.634,-36.191,42.85,21,79,0,0,-361.219,300,3.77,0,0,1,5,R,"CoalCat",174.6,83,0.397,,66,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,-37.033,0.002,-16.914,-19.479,-41.557,-16.485,-58.712,21.524,-48.131,6.708,-62.237,45.05,-90.425,0,-109.85,-39.298,-90.091,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4393.454,0.098,-37.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
188,,9,1,5,5,0,1,1,1,0,0,3,255,255,88,4400.994,"Pring__",R,10,79,109,1.222,-0.473,0.467,1.624,0.518,1.749,-36.191,44.086,94,6,0,2,0,300,0.569,0,0,1,5,R,"CoalCat",174.6,83,0.397,3,66,W,Y,1,4402.242,255,142,18,29,22,66,70,-30,47.168,0.244,0.924,-21.63,0.85,0,0.553,304.085,-501.014,128.52,4401.428,-1.311,-23.089,4404.736,2,-17.414,0.054,-35.866,0,0,,4407.585,,,,4407.125,,,,,,4402.112,,,4407.607,1,,147,0,,,,,,,,,,,4407.025,2,,,,,,,-0.017,-37.152,-0.008,-16.866,-20.052,-41.314,-16.227,-58.651,22.371,-48.412,5.495,-62.239,45.525,-91.711,0,-109.85,-36.044,-90.313,0.252,-36.872,,"소솨소솨",-0.045,-16.891,,"_Chun",-19.571,-43.227,85,"Pugeuk",-16.116,-58.635,,"Muna_328",22.317,-48.252,,"Kr_Luna",5.541,-62.254,,"ddil_ddil69",45.551,-91.928,,"AI",0,-109.84,,"눈꽃",-36.048,-90.322,,4411.442,-0.522,-37.474,,,,4405.694,-17.175,-36.136,,,,,,,,,,,,,,,,,,,,,,,,,4410.533,-16.642,-43.425,,,,,,,,,,,,,,,,,,,"",2,0,"_Chun",4407.125,,,66,""
189,,9,1,5,5,0,0,2,0,1,0,255,3,255,89,4428.873,"Pring__",R,32,90,140,-0.019,0.443,0.24,1.409,-0.278,1.736,-36.191,25.771,33,67,0,0,223.805,-200,44.718,0,0,2,2,R,"SUGUN",190,82,0.5,,66,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,4432.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105,-36.954,-0.006,-16.853,-19.729,-44.125,-18.227,-58.802,21.266,-47.613,6.29,-62.6,44.674,-92.568,0,-109.86,-50.668,-95.708,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4438.864,0.58,-38.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,4432.966,,0,""
