id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
37,,2,1,4,0,1,2,0,1,0,0,0,255,255,28,1178.778,"ke ro",R,26,84,136,0.841,-0.462,0.261,1.585,0.329,1.184,-36.566,16.397,57,43,0,2,20.681,-150,11.105,0,0,0,2,R,"인생최패망자",190,80,0.396,3,82,W,Y,1,1179.836,197,170,106,134,51,145,91,13.046,-36.731,0.156,0.848,-20.483,-0.76,0,0.42,72.233,-595.031,26.839,,,,1181.14,4,19.336,3.059,-43.693,0,0,,,,,,,,,,,,1201.193,,,1181.52,0,,453,0,,,,,,,,,,,,,,,,,,,-0.023,-37.825,-0.043,-17.659,-19.021,-43.512,-15.215,-62.539,19.842,-44.857,11.075,-63.52,43.595,-97.878,9.795,-124.308,-42.551,-94.903,0.203,-37.813,,"encounter v",-0.019,-17.681,,"-라후이-",-19.15,-42.424,86,"Rite_",-15.135,-62.376,,"かめかめん",19.596,-45.716,92,"_송글_",11.041,-63.458,,"Kr_Luna",43.523,-97.977,,"Yes_Man_",9.73,-124.279,,"ByeolBam",-43.508,-96.253,,1187.496,-0.746,-38.469,,,,1184.178,-17.886,-39.423,,,,1181.531,19.898,-44.47,,,,,,,,,,,,,,,,,,,1186.489,-17.353,-39.39,,,,1182.267,18.504,-44.276,,,,,,,,,,,,,"",1,0,"かめかめん",,,,132,""
38,,2,1,4,0,0,0,1,1,0,0,0,255,255,29,1201.809,"ke ro",R,3,63,106,-0.41,0.676,0.402,1.67,0.708,2.029,-36.566,26.664,70,30,0,2,-465.18,0,3.92,0,0,1,8,R,"SUGUN",181.4,82,0.5,3,82,W,Y,1,1203.068,255,128,110,67,26,145,128,96.77,-68.117,-0.109,1.178,-19.998,0.58,0,0.415,455.25,-372.411,118.563,,,,,,,,,0,0,,,,,,,,,,,,1218.231,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-37.735,-0.041,-17.671,-19.473,-40.373,-15.599,-62.738,20.334,-46.558,11.219,-62.364,39.822,-91.504,-17.625,-109.811,-44.206,-89.992,0.185,-37.519,,"encounter v",-0.013,-17.686,,"-라후이-",-18.516,-42.801,,"Rite_",-15.496,-62.614,,"かめかめん",20.318,-46.546,,"_송글_",10.367,-62.391,,"Kr_Luna",39.78,-91.547,,"Yes_Man_",-15.227,-106.774,,"ByeolBam",-44.219,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
39,,2,1,4,0,0,1,1,1,0,0,0,255,255,30,1219.388,"ke ro",R,3,75,114,-3.512,-1.426,0.127,1.524,-0.767,1.078,-36.566,21.766,50,50,0,2,-434.635,247.169,-1.624,0,0,1,8,R,"SUGUN",181.4,82,0.5,3,81,W,Y,1,1220.572,255,146,129,97,28,145,118,-22.586,22.531,-0.676,0.469,-21.194,0.82,0,0.357,-97.608,-59.672,-588.992,1220.196,-1.068,-22.138,1222.051,3,-11.142,0.534,-56.922,0,0,,1226.06,,,,1225.298,,,,,,,,,1224.379,8,1,166,16,1226.506,1,,147,64,,,,,,,,,,,,,,-0.202,-37.752,-0.045,-17.56,-19.496,-40.357,-15.403,-62.493,20.701,-46.934,11.598,-61.691,39.791,-91.624,-11.483,-105.34,-43.663,-91.709,-0.057,-37.817,,"encounter v",-0.029,-17.567,,"-라후이-",-18.986,-42.221,,"Rite_",-15.323,-62.341,87,"かめかめん",20.702,-46.944,,"_송글_",10.928,-61.741,86,"Kr_Luna",39.884,-91.511,,"Yes_Man_",-11.688,-105.223,,"ByeolBam",-43.654,-91.708,,,,,,,,1225.932,-18.123,-40.747,1222.499,-11.523,-57.871,,,,1223.75,-0.211,-59.561,,,,,,,,,,,,,,,,,,,1223.113,-8.871,-58.243,,,,1224.644,-2.124,-57.502,,,,,,,,,,"",2,0,"Rite_",1225.298,,,208,""
40,SIDE,2,1,4,0,0,0,2,0,0,0,255,255,255,,1228.717,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.794,-17.589,-39.985,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
41,,2,0,4,0,0,0,0,0,0,0,255,255,255,6,1261.052,"_Chun",L,26,94,140,0.018,0.497,-0.364,2.097,-0.001,1.729,-36.669,43.583,83,17,0,2,16.501,-150,-16.886,0,0,3,8,R,"ByeolBam",175.3,90,0.5,3,81,W,Y,1,1262.074,245,64,148,75,37,145,127,109.168,-59.395,0.023,1.033,-19.574,0.54,0,0.228,507.994,316.272,43.755,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-37.73,-0.001,-17.802,-18.488,-43.703,-14.002,-58.74,19.596,-47.81,9.99,-64.554,33.5,-103.7,-6.173,-113.918,-44.641,-88.696,-0.648,-36.877,,"눈꽃",-0.026,-17.871,,"인생최패망자",-18.129,-43.362,,"CoalCat",-14.955,-58.287,,"소솨소솨",19.748,-47.406,,"하루（Haru）",9.991,-64.565,,"_Gosomi",33.382,-103.669,,"うよすま",-5.965,-113.697,,"SUGUN",-44.52,-88.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
42,,2,0,4,0,0,1,0,0,0,0,255,255,255,7,1276.837,"_Chun",L,14,80,105,-3.361,-0.589,-0.624,2.134,-0.764,1.781,-36.669,53.674,74,26,0,1,-343.819,346.788,-19.354,0,0,3,8,R,"ByeolBam",175.3,90,0.5,,81,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093,-37.527,-0.01,-17.878,-18.452,-43.507,-15.603,-58.155,19.492,-46.98,9.435,-65.177,31.271,-102.824,-6.148,-112.261,-43.91,-89.186,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
43,,2,0,4,0,1,1,0,0,0,0,255,255,255,8,1289.923,"_Chun",L,27,51,108,-2.089,2.887,-0.552,2.129,-0.863,3.137,-36.669,97.02,68,32,0,1,-15.515,-119.048,-1.809,0,0,3,8,R,"ByeolBam",175.3,90,0.5,,81,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032,-38.164,-0.026,-17.899,-18.504,-43.613,-15.228,-58.867,19.505,-46.987,8.459,-65.577,31.353,-102.825,-6.084,-112.777,-44.464,-90.664,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
44,,2,0,4,0,2,1,0,0,0,0,255,255,255,9,1303.059,"_Chun",L,10,86,128,-1.57,0.642,-0.504,2.18,-0.672,2.419,-36.669,66.253,77,23,0,1,2.16,400,-2.547,0,0,3,8,R,"ByeolBam",175.3,90,0.5,,81,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,-37.705,-0.001,-17.885,-18.519,-43.614,-14.893,-58.393,19.506,-46.958,8.906,-65.424,31.532,-102.946,-5.856,-113.243,-45.424,-92.251,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
45,,2,0,4,0,3,1,0,0,0,0,255,255,255,10,1315.417,"_Chun",L,27,97,140,1.715,0.389,-0.258,2.046,0.698,1.689,-36.669,36.076,80,20,0,2,41.829,-127.871,-13.703,0,0,3,8,R,"ByeolBam",175.3,90,0.5,3,81,W,Y,1,1316.244,196,96,114,61,30,145,86,101.189,-75.821,0.198,1.09,-19.625,-0.76,0,0.305,218.871,549.526,-100.585,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,-37.702,-0.014,-17.863,-18.702,-43.724,-14.851,-58.371,19.521,-46.998,8.869,-65.406,33.457,-103.019,-5.278,-112.44,-45.759,-92.319,-0.226,-36.877,,"눈꽃",-0.024,-17.881,,"인생최패망자",-18.474,-43.458,,"CoalCat",-14.84,-58.382,,"소솨소솨",19.478,-46.95,,"하루（Haru）",8.869,-65.416,,"_Gosomi",33.82,-103.303,,"うよすま",-4.714,-112.453,,"SUGUN",-45.878,-92.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
46,,2,0,4,0,3,2,0,0,0,0,255,255,255,11,1329.443,"_Chun",L,14,85,109,1.194,0.348,0.039,2.193,1.268,2.258,-36.669,37.895,85,15,0,2,-386.885,312.348,-36.522,0,0,3,8,R,"ByeolBam",175.3,90,0.5,3,81,W,Y,1,1330.506,195,71,92,51,32,145,99,-2.864,-6.371,0.142,1.05,-20.443,-0.12,0,0.295,-102.552,590.195,33.953,1330.406,1.198,-31.654,1332.484,5,2.809,0.056,-60.981,0,0,,1336.053,,,,,,,,,,,,,1335.799,3,,147,32,,,,,,,,,,,,,,,,,,,0.141,-37.731,-0.014,-17.869,-18.388,-43.548,-14.922,-57.399,19.222,-46.628,9.45,-65.006,32.067,-103.832,-5.515,-112.161,-46.994,-92.635,0.087,-36.998,,"눈꽃",-0.053,-17.887,,"인생최패망자",-18.187,-43.336,99,"CoalCat",-14.865,-57.323,,"소솨소솨",18.928,-46.727,,"하루（Haru）",9.111,-65.068,96,"_Gosomi",32.047,-103.785,,"うよすま",-5.513,-112.081,,"SUGUN",-47.129,-92.447,,1338.435,0.671,-38.378,,,,1335.215,-17.995,-40.64,,,,,,,1332.928,2.943,-62.498,,,,,,,,,,,,,,,,1337.489,-16.93,-40.093,,,,,,,1333.878,0.241,-57.517,,,,,,,,,,"",2,0,"하루（Haru）",,,,289,""
47,,2,0,4,0,0,0,1,0,0,0,255,255,255,12,1358.522,"_Chun",L,27,97,140,2.548,0.103,-0.179,1.994,1.067,1.497,-36.669,32.798,75,25,0,2,40.738,-146.285,-19.2,0,0,4,3,R,"Rite_",169.8,80,0.453,3,82,W,Y,1,1359.541,255,102,81,62,38,145,84,-74.182,-62.593,0.728,0.518,-19.273,-0.79,0,0.382,-416.511,-425.571,73.537,1359.073,0.97,-19.398,1361.773,4,16.483,1.643,-38.659,0,0,,1364.85,,,,,,,,,,,,,1364.759,4,,147,16,,,,,,,,,,,,,,,,,,,0.11,-37.616,0.001,-17.828,-18.135,-43.333,-13.187,-56.645,19.761,-47.402,9.948,-65.246,31.67,-103.611,-1.575,-108.799,-44,-89.07,-0.101,-36.978,,"눈꽃",-0.009,-17.853,,"인생최패망자",-18.325,-43.369,113,"CoalCat",-12.972,-56.716,,"소솨소솨",18.647,-46.625,120,"하루（Haru）",9.952,-65.248,,"_Gosomi",31.639,-103.08,,"うよすま",-2.512,-108.657,,"SUGUN",-43.371,-88.41,,1367.252,-0.574,-38.062,,,,1364.168,-17.876,-39.241,,,,1362.222,16.666,-39.358,,,,,,,,,,,,,,,,,,,1366.43,-16.95,-39.919,,,,1362.882,12.495,-38.702,,,,,,,,,,,,,"",2,0,"소솨소솨",,,,273,""
48,,2,0,4,0,0,0,2,0,0,0,255,255,255,13,1387.293,"_Chun",L,26,93,140,-2.04,0.206,-0.563,2.048,-0.909,1.592,-36.669,41.305,77,23,0,2,31.156,-150,-15.572,0,0,5,6,L,"Kr_Luna",190,95,0.498,3,82,W,Y,1,1388.038,128,93,96,90,41,139,90,110.325,56.869,-0.368,1.047,-19.767,-0.63,0,0.058,250.713,-541.265,64.614,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,-37.73,-0.052,-17.787,-15.651,-46.065,-10.033,-61.452,19.557,-46.475,13.731,-63.882,54.826,-97.718,21.465,-120.66,-35.129,-108.122,-0.724,-37.086,,"눈꽃",-0.113,-17.808,,"인생최패망자",-15.473,-45.772,,"CoalCat",-10.081,-60.432,,"소솨소솨",19.502,-46.332,,"하루（Haru）",13.728,-63.875,,"_Gosomi",54.8,-97.864,,"うよすま",21.231,-119.764,,"SUGUN",-35.226,-108.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
49,,2,0,4,0,0,1,2,0,0,0,255,255,255,14,1402.742,"_Chun",L,14,81,106,-1.789,-0.021,-0.403,2.226,-0.063,2.048,-36.669,51.532,79,21,0,2,-359.525,332.87,-16.538,0,0,5,6,L,"Kr_Luna",190,95,0.498,3,82,W,Y,1,1403.625,153,98,140,89,46,145,112,26.632,-17.505,-0.328,1.026,-20.517,0.1,0,0.094,575.298,-164.933,42.773,,,,1408.651,7,32.891,2.716,-112.802,0,0,,1409.277,,,,,,,,,,,,,1409.139,5,,456,0,,,,,,,,,,,,,,,,,,,0.01,-37.753,-0.051,-17.784,-16.066,-46.051,-10.811,-62.18,19.857,-45.93,13.38,-64.245,57.727,-98.451,17.846,-122.264,-34.137,-108.663,-0.363,-37.134,,"눈꽃",-0.078,-17.784,,"인생최패망자",-15.373,-45.188,,"CoalCat",-10.751,-62.09,,"소솨소솨",19.776,-45.957,,"하루（Haru）",13.378,-64.239,,"_Gosomi",57.733,-98.44,,"うよすま",17.857,-122.261,100,"SUGUN",-33.975,-108.615,,,,,,,,,,,,,,,,,1412.098,13.737,-78.509,,,,1409.151,33.217,-113.958,,,,,,,,,,,,,,,,,,,,,,,,,1410.446,31.328,-108.665,,,,"0:-5",1,0,"うよすま",,,,40,""
50,SIDE,2,0,4,0,0,0,2,0,0,0,255,255,255,,1412.68,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
51,,3,1,4,0,0,0,0,0,0,0,255,255,255,31,1472.404,"ke ro",R,26,84,137,-1.73,-1.171,0.048,1.444,-0.797,0.742,-36.566,8.569,51,49,0,2,30.083,-150,16.919,0,0,2,1,L,"눈꽃",190,80,0.505,3,82,W,Y,0,1473.404,255,120,122,93,30,145,130,32.72,-2.423,-0.321,0.569,-20.353,0.56,0,0.51,-224.189,-368.954,-416.668,1477.896,17.215,-128.992,1479.484,7,17.893,0.402,-132.408,1,0,,1478.979,1483.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.151,-37.552,-0.007,-17.665,-18.309,-44.86,-13.987,-63.705,21.036,-47.5,13.943,-64.245,43.25,-97.223,2.416,-122.035,-38.317,-102.682,0.079,-37.398,,"encounter v",-0.019,-17.656,,"-라후이-",-18.516,-44.607,,"Rite_",-13.982,-63.699,84,"かめかめん",21.023,-47.504,,"_송글_",13.856,-64.067,,"Kr_Luna",43.249,-97.22,,"Yes_Man_",5.103,-122.268,100,"ByeolBam",-37.948,-102.439,,1488.15,0.297,-38.749,,,,,,,1484.567,0.559,-62.642,,,,,,,,,,1480.064,17.74,-131.298,,,,,,,,,,,,,1486.97,0.322,-58.499,,,,,,,,,,1481.301,18.829,-125.54,,,,"",2,0,"Yes_Man_",1483.461,,,18,""
52,,3,1,4,0,0,0,0,0,1,0,255,1,255,32,1502.161,"ke ro",R,26,83,135,0.67,0.68,0.272,1.747,0.245,1.79,-36.566,27.399,100,0,0,2,27.372,-150,9.71,0,0,3,7,R,"うよすま",160,82.375,0.472,3,82,W,Y,1,1503.17,223,83,140,75,32,145,88,102.011,68.458,0.124,1.046,-20.463,-0.39,0,0.373,-34.399,585.231,-127.756,,,,,,,,,0,0,,,,,,,,,,,,,1517.233,,,,,,,,,,,,,,,,,,,,,,,,,-0.123,-37.638,-0.093,-17.613,-19.176,-44.379,-13.468,-62.116,21.608,-46.534,9.52,-62.328,-11.937,-87.487,0.193,-118.799,-45.628,-95.67,0.184,-37.71,,"encounter v",-0.09,-17.614,,"-라후이-",-18.815,-44.786,,"Rite_",-13.351,-61.905,,"かめかめん",21.672,-46.968,,"_송글_",6.655,-61.564,,"Kr_Luna",-10.58,-89.258,,"Yes_Man_",1.536,-123.644,,"ByeolBam",-44.773,-95.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",1505.47,,,0,""
53,,3,1,4,0,0,1,0,0,1,0,255,1,255,33,1517.875,"ke ro",R,26,78,128,-0.042,-1.061,0.237,1.514,-0.051,0.86,-36.566,16.858,55,45,0,2,16.669,-150,15.123,0,0,3,7,R,"うよすま",160,82.375,0.472,3,82,W,Y,1,1518.866,167,135,103,117,26,145,122,-3.194,-17.436,-0.009,0.564,-20.319,0.62,0,0.335,-132.85,542.995,-217.962,1518.529,2.054,-27.089,1520.062,5,11.937,0.056,-57.232,1,0,,1524.136,,,,,,,,,,,1531.621,,,,,,,,,,,,,,,,,,,,,,,,,-0.087,-37.628,-0.024,-17.778,-20.192,-43.185,-13.415,-61.676,23.009,-47.46,9.964,-63.107,-8.296,-92.001,34.568,-109.825,-45.707,-96.271,0.166,-37.816,,"encounter v",-0.064,-17.754,,"-라후이-",-19.586,-43.186,,"Rite_",-14.298,-62.212,,"かめかめん",22.972,-47.465,,"_송글_",11.979,-61.608,97,"Kr_Luna",-8.466,-91.829,,"Yes_Man_",32.073,-106.822,,"ByeolBam",-45.756,-101.006,,1571.852,0.004,-38.105,,,,,,,,,,1533.094,28.564,-30.044,1520.53,12.2,-58.157,,,,,,,,,,,,,,,,,,,,,,,,,1525.718,12.533,-48.23,,,,,,,,,,"",2,0,"_송글_",1529.897,,,68,""
54,,3,1,4,0,0,0,0,1,0,0,7,255,255,34,1580.983,"ke ro",R,26,85,137,0.99,0.296,0.296,1.541,0.443,0.913,-36.566,17.525,57,43,0,2,29.556,-150,9.978,0,0,4,4,R,"소솨소솨",190,80,0.501,3,82,W,Y,1,1582.007,255,83,76,93,35,145,93,-50.899,-4.479,0.208,0.653,-20.075,-0.69,0,0.302,213.079,198.058,-524.757,1581.396,0.249,-20.618,1585.018,3,-10.014,0.233,-49.123,0,0,,1587.803,,,,,,1586.804,,,,,,,1587.629,4,,147,16,,,,,,,,,,,,,,,,,,,0.028,-38.175,-0.08,-17.472,-18.712,-44.343,-15.404,-62.788,20.366,-41.052,12.875,-64.655,38.316,-90.956,-6.135,-120.031,-43.889,-96.241,0.193,-37.653,,"encounter v",-0.079,-17.475,,"-라후이-",-18.461,-44.837,85,"Rite_",-15.145,-62.215,85,"かめかめん",19.562,-44.923,,"_송글_",12.703,-64.553,,"Kr_Luna",38.228,-91.041,,"Yes_Man_",-6.916,-122.233,,"ByeolBam",-43.894,-96.225,,1590.531,-1.233,-38.201,,,,1587.037,-18.429,-40.314,1585.64,-10.399,-49.596,,,,,,,,,,,,,,,,,,,,,,1589.533,-17.022,-39.901,1586.362,-11.549,-47.231,,,,,,,,,,,,,,,,"",2,0,"Rite_",,,1586.804,144,""
55,,3,1,4,1,0,0,1,0,0,0,255,255,255,35,1613.211,"ke ro",R,26,76,127,0.099,0.512,0.182,1.703,-0.025,1.722,-36.566,21.542,100,0,0,2,41.087,-150,12.239,0,0,5,5,L,"하루（Haru）",169.7,85,0.397,3,82,W,Y,1,1614.309,255,119,60,78,48,138,81,30.995,-18.481,0.013,1.013,-19.587,-0.74,0,0.192,428.869,-406.435,-104.315,1618.684,27.561,-80.721,1618.807,6,26.681,1.825,-79.078,0,0,,1619.54,,,,,,,,,,,,,1619.414,5,,455,0,,,,,,,,,,,,,,,,,,,-0.067,-37.826,-0.021,-17.522,-17.561,-46.709,-13.437,-62.257,22.091,-48.919,14.064,-64.001,43.51,-90.414,0.124,-120.322,-44.766,-96.089,0.094,-37.599,,"encounter v",-0.024,-17.523,,"-라후이-",-17.537,-45.815,,"Rite_",-13.58,-61.728,,"かめかめん",22.088,-48.92,,"_송글_",13.177,-64.281,,"Kr_Luna",43.42,-90.522,70,"Yes_Man_",-0.413,-118.307,,"ByeolBam",-44.776,-96.134,,1625.439,0.394,-38.333,,,,,,,,,,,,,,,,1619.426,26.958,-79.548,,,,,,,,,,,,,,,,,,,,,,,,,1622.687,19.757,-72.311,,,,,,,"",1,0,"Kr_Luna",,,,32,""
56,,3,1,6,0,0,0,2,0,0,0,255,255,255,36,1641.372,"ke ro",R,14,73,112,0.737,-0.982,0.124,1.68,-0.329,1.514,-36.566,17.106,100,0,0,0,359.569,347.434,17.723,0,0,6,6,R,"_Gosomi",175.2,85.368,0.484,,82,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111,-37.668,-0.013,-17.518,-20.755,-50.212,-14.994,-62.556,20.194,-45.023,12.419,-64.931,32.622,-81.107,-15.617,-108.694,-43.741,-95.474,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,1645.842,-0.188,-37.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
57,,3,1,6,0,0,1,2,0,0,0,255,255,255,37,1657.588,"ke ro",R,3,69,110,1.621,-0.587,0.47,1.703,0.935,1.632,-36.566,22.708,100,0,0,2,-459.598,115.477,6.518,0,0,6,6,R,"_Gosomi",175.2,85.368,0.484,3,82,W,Y,1,1658.689,177,55,66,59,82,138,97,26.216,11.952,-0.287,0.972,-20.161,0,0,0.407,312.463,507.448,69.736,1662.962,-26.967,-98.762,1663.118,7,-25.777,2.254,-96.139,0,0,,1664.234,,,,,,,,,,,,,1663.765,6,,456,0,,,,,,,,,,,,,,,,,,,0.064,-37.964,-0.021,-17.511,-20.455,-50.596,-14.152,-62.565,20.979,-46.813,12.69,-65.128,32.352,-81.202,-14.856,-110.384,-43.455,-96.803,0.292,-37.626,,"encounter v",-0.011,-17.539,,"-라후이-",-20.51,-50.153,,"Rite_",-14.161,-62.36,,"かめかめん",20.836,-47.054,,"_송글_",12.63,-65.02,,"Kr_Luna",32.424,-81.163,,"Yes_Man_",-14.711,-110.389,,"ByeolBam",-47.821,-97.201,,,,,,,,,,,,,,,,,,,,,,,1663.774,-26.331,-96.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"Yes_Man_",,,,2,""
58,SIDE,3,1,6,0,0,0,2,0,0,0,255,255,255,,1664.973,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
59,,3,0,6,0,0,0,0,0,0,0,255,255,255,15,1699.366,"_Chun",L,26,90,140,-1.98,-0.436,-0.534,1.943,-0.821,1.19,-36.669,48.214,72,28,0,2,-21.035,-150,-7.135,0,0,6,5,R,"_송글_",174.9,91.844,0.315,3,42,W,Y,1,1700.303,247,74,110,87,0,145,126,30.347,-9.045,-0.537,0.843,-19.648,0.54,0,0.545,357.795,406.801,257.868,1705.529,5.089,-134.574,1707.807,7,4.424,0.059,-125.906,1,0,,1705.557,1709.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-37.885,0.025,-17.992,-18.159,-43.254,-13.001,-60.105,19.805,-46.001,10.658,-65.144,38.832,-100.719,-4.652,-112.469,-46.542,-90.533,-0.638,-36.925,,"눈꽃",-0.232,-18.1,,"인생최패망자",-17.826,-42.922,,"CoalCat",-12.941,-59.994,71,"소솨소솨",18.99,-46.097,,"하루（Haru）",10.658,-65.138,,"_Gosomi",39.128,-99.72,,"うよすま",-4.607,-112.449,99,"SUGUN",-46.591,-90.486,,1719.572,0.319,-37.158,,,,,,,1712.383,-6.303,-62.809,,,,,,,,,,1708.462,4.297,-126.731,,,,,,,,,,,,,1718.176,-2.215,-57.253,,,,,,,,,,1709.444,4.67,-120.046,,,,"",2,0,"うよすま",1709.977,,,392,""
